region,tech,step,year,SupplyCurve
21,11,1,2040,2.05
23,11,1,2040,0.31
22,11,1,2040,1.08
24,11,1,2040,0.59
7,11,1,2040,1.53
10,11,1,2040,1.91
13,11,1,2040,3.24
2,11,1,2040,0
25,11,1,2040,0
4,11,1,2040,0.47
12,11,1,2040,0
3,11,1,2040,0
18,11,1,2040,0.19
11,11,1,2040,0
5,11,1,2040,2.19
19,11,1,2040,0
9,11,1,2040,1.39
8,11,1,2040,0
14,11,1,2040,3.12
1,11,1,2040,0
15,11,1,2041,1.73
16,11,1,2041,1.62
20,11,1,2041,0.22
6,11,1,2041,0.03
17,11,1,2041,0.26
21,11,1,2041,2.05
23,11,1,2041,0.31
22,11,1,2041,1.08
24,11,1,2041,0.59
7,11,1,2041,1.53
10,11,1,2041,1.91
13,11,1,2041,3.24
2,11,1,2041,0
25,11,1,2041,0
4,11,1,2041,0.47
12,11,1,2041,0
3,11,1,2041,0
18,11,1,2041,0.19
11,11,1,2041,0
5,11,1,2041,2.19
19,11,1,2041,0
9,11,1,2041,1.39
8,11,1,2041,0
14,11,1,2041,3.12
1,11,1,2041,0
15,11,1,2042,1.73
16,11,1,2042,1.62
20,11,1,2042,0.22
6,11,1,2042,0.03
17,11,1,2042,0.26
21,11,1,2042,2.05
23,11,1,2042,0.31
22,11,1,2042,1.08
24,11,1,2042,0.59
7,11,1,2042,1.53
10,11,1,2042,1.91
13,11,1,2042,3.24
2,11,1,2042,0
25,11,1,2042,0
4,11,1,2042,0.47
12,11,1,2042,0
3,11,1,2042,0
18,11,1,2042,0.19
11,11,1,2042,0
5,11,1,2042,2.19
19,11,1,2042,0
9,11,1,2042,1.39
8,11,1,2042,0
14,11,1,2042,3.12
1,11,1,2042,0
15,11,1,2043,1.73
16,11,1,2043,1.62
20,11,1,2043,0.22
6,11,1,2043,0.03
17,11,1,2043,0.26
21,11,1,2043,2.05
23,11,1,2043,0.31
22,11,1,2043,1.08
24,11,1,2043,0.59
7,11,1,2043,1.53
10,11,1,2043,1.91
13,11,1,2043,3.24
2,11,1,2043,0
25,11,1,2043,0
4,11,1,2043,0.47
12,11,1,2043,0
3,11,1,2043,0
18,11,1,2043,0.19
11,11,1,2043,0
5,11,1,2043,2.19
19,11,1,2043,0
9,11,1,2043,1.39
8,11,1,2043,0
14,11,1,2043,3.12
1,11,1,2043,0
15,11,1,2044,1.73
16,11,1,2044,1.62
20,11,1,2044,0.22
6,11,1,2044,0.03
17,11,1,2044,0.26
21,11,1,2044,2.05
23,11,1,2044,0.31
22,11,1,2044,1.08
24,11,1,2044,0.59
7,11,1,2044,1.53
10,11,1,2044,1.91
13,11,1,2044,3.24
2,11,1,2044,0
25,11,1,2044,0
4,11,1,2044,0.47
12,11,1,2044,0
3,11,1,2044,0
18,11,1,2044,0.19
11,11,1,2044,0
5,11,1,2044,2.19
19,11,1,2044,0
9,11,1,2044,1.39
8,11,1,2044,0
14,11,1,2044,3.12
1,11,1,2044,0
15,11,1,2045,1.73
16,11,1,2045,1.62
20,11,1,2045,0.22
6,11,1,2045,0.03
17,11,1,2045,0.26
21,11,1,2045,2.05
23,11,1,2045,0.31
22,11,1,2045,1.08
24,11,1,2045,0.59
7,11,1,2045,1.53
10,11,1,2045,1.91
13,11,1,2045,3.24
2,11,1,2045,0
25,11,1,2045,0
4,11,1,2045,0.47
12,11,1,2045,0
3,11,1,2045,0
18,11,1,2045,0.19
11,11,1,2045,0
5,11,1,2045,2.19
19,11,1,2045,0
9,11,1,2045,1.39
8,11,1,2045,0
14,11,1,2045,3.12
1,11,1,2045,0
15,11,1,2046,1.73
16,11,1,2046,1.62
20,11,1,2046,0.22
6,11,1,2046,0.03
17,11,1,2046,0.26
21,11,1,2046,2.05
23,11,1,2046,0.31
22,11,1,2046,1.08
24,11,1,2046,0.59
7,11,1,2046,1.53
10,11,1,2046,1.91
13,11,1,2046,3.24
2,11,1,2046,0
25,11,1,2046,0
4,11,1,2046,0.47
12,11,1,2046,0
3,11,1,2046,0
18,11,1,2046,0.19
11,11,1,2046,0
5,11,1,2046,2.19
19,11,1,2046,0
9,11,1,2046,1.39
8,11,1,2046,0
14,11,1,2046,3.12
1,11,1,2046,0
15,11,1,2047,1.73
16,11,1,2047,1.62
20,11,1,2047,0.22
6,11,1,2047,0.03
17,11,1,2047,0.26
21,11,1,2047,2.05
23,11,1,2047,0.31
22,11,1,2047,1.08
24,11,1,2047,0.59
7,11,1,2047,1.53
10,11,1,2047,1.91
13,11,1,2047,3.24
2,11,1,2047,0
25,11,1,2047,0
4,11,1,2047,0.47
12,11,1,2047,0
3,11,1,2047,0
18,11,1,2047,0.19
11,11,1,2047,0
5,11,1,2047,2.19
19,11,1,2047,0
9,11,1,2047,1.39
8,11,1,2047,0
14,11,1,2047,3.12
1,11,1,2047,0
15,11,1,2048,1.73
16,11,1,2048,1.62
20,11,1,2048,0.22
6,11,1,2048,0.03
17,11,1,2048,0.26
21,11,1,2048,2.05
23,11,1,2048,0.31
22,11,1,2048,1.08
24,11,1,2048,0.59
7,11,1,2048,1.53
10,11,1,2048,1.91
13,11,1,2048,3.24
2,11,1,2048,0
25,11,1,2048,0
4,11,1,2048,0.47
12,11,1,2048,0
3,11,1,2048,0
18,11,1,2048,0.19
11,11,1,2048,0
5,11,1,2048,2.19
19,11,1,2048,0
9,11,1,2048,1.39
8,11,1,2048,0
14,11,1,2048,3.12
1,11,1,2048,0
15,11,1,2049,1.73
16,11,1,2049,1.62
20,11,1,2049,0.22
6,11,1,2049,0.03
17,11,1,2049,0.26
21,11,1,2049,2.05
23,11,1,2049,0.31
22,11,1,2049,1.08
24,11,1,2049,0.59
7,11,1,2049,1.53
10,11,1,2049,1.91
13,11,1,2049,3.24
2,11,1,2049,0
25,11,1,2049,0
4,11,1,2049,0.47
12,11,1,2049,0
3,11,1,2049,0
18,11,1,2049,0.19
11,11,1,2049,0
5,11,1,2049,2.19
19,11,1,2049,0
9,11,1,2049,1.39
8,11,1,2049,0
14,11,1,2049,3.12
1,11,1,2049,0
15,11,1,2050,1.73
16,11,1,2050,1.62
20,11,1,2050,0.22
6,11,1,2050,0.03
17,11,1,2050,0.26
21,11,1,2050,2.05
23,11,1,2050,0.31
22,11,1,2050,1.08
24,11,1,2050,0.59
7,11,1,2050,1.53
10,11,1,2050,1.91
13,11,1,2050,3.24
2,11,1,2050,0
25,11,1,2050,0
4,11,1,2050,0.47
12,11,1,2050,0
3,11,1,2050,0
18,11,1,2050,0.19
11,11,1,2050,0
5,11,1,2050,2.19
19,11,1,2050,0
9,11,1,2050,1.39
8,11,1,2050,0
14,11,1,2050,3.12
1,11,1,2050,0
15,12,1,2023,0.2
16,12,1,2023,0
20,12,1,2023,1.88
6,12,1,2023,0.11
17,12,1,2023,0.02
21,12,1,2023,2.13
23,12,1,2023,0.03
22,12,1,2023,5.5
24,12,1,2023,0.24
7,12,1,2023,0.36
10,12,1,2023,0.13
13,12,1,2023,0.02
2,12,1,2023,0.55
25,12,1,2023,0.11
4,12,1,2023,0.07
12,12,1,2023,0.04
3,12,1,2023,0.03
18,12,1,2023,0
11,12,1,2023,0.08
5,12,1,2023,0
19,12,1,2023,0
9,12,1,2023,0.19
8,12,1,2023,0.02
14,12,1,2023,0.08
1,12,1,2023,3.45
15,12,1,2024,0.26
16,12,1,2024,0.07
20,12,1,2024,3.74
6,12,1,2024,0.21
17,12,1,2024,0.22
21,12,1,2024,3.63
23,12,1,2024,0.03
22,12,1,2024,8.76
24,12,1,2024,0.43
7,12,1,2024,0.4
10,12,1,2024,0.15
13,12,1,2024,0.02
2,12,1,2024,0.56
25,12,1,2024,0.34
4,12,1,2024,0.32
12,12,1,2024,0.04
3,12,1,2024,0.03
18,12,1,2024,0
11,12,1,2024,0.09
5,12,1,2024,0
19,12,1,2024,0
9,12,1,2024,0.2
8,12,1,2024,0.03
14,12,1,2024,0.24
1,12,1,2024,9
15,12,1,2025,0.26
16,12,1,2025,0.12
20,12,1,2025,5.34
6,12,1,2025,0.21
17,12,1,2025,0.22
21,12,1,2025,3.63
23,12,1,2025,0.13
22,12,1,2025,9.24
24,12,1,2025,0.43
7,12,1,2025,0.75
10,12,1,2025,0.15
13,12,1,2025,0.02
2,12,1,2025,0.64
25,12,1,2025,0.41
4,12,1,2025,0.32
12,12,1,2025,0.04
3,12,1,2025,0.03
18,12,1,2025,0
11,12,1,2025,0.09
5,12,1,2025,0
19,12,1,2025,0
9,12,1,2025,0.2
8,12,1,2025,0.03
14,12,1,2025,0.24
1,12,1,2025,9.45
15,12,1,2026,0.26
16,12,1,2026,0.12
20,12,1,2026,5.34
6,12,1,2026,0.21
17,12,1,2026,0.22
21,12,1,2026,3.67
23,12,1,2026,0.13
22,12,1,2026,9.4
24,12,1,2026,0.43
7,12,1,2026,0.75
10,12,1,2026,0.15
13,12,1,2026,0.02
2,12,1,2026,0.64
25,12,1,2026,0.81
4,12,1,2026,0.32
12,12,1,2026,0.04
3,12,1,2026,0.03
18,12,1,2026,0
11,12,1,2026,0.08
5,12,1,2026,0
19,12,1,2026,0
9,12,1,2026,0.2
8,12,1,2026,0.33
14,12,1,2026,0.49
1,12,1,2026,9.65
15,12,1,2027,0.26
16,12,1,2027,0.12
20,12,1,2027,5.34
6,12,1,2027,0.21
17,12,1,2027,0.22
21,12,1,2027,3.67
23,12,1,2027,0.15
22,12,1,2027,9.4
24,12,1,2027,0.43
7,12,1,2027,0.75
10,12,1,2027,0.15
13,12,1,2027,0.02
2,12,1,2027,0.64
25,12,1,2027,0.81
4,12,1,2027,0.32
12,12,1,2027,0.04
3,12,1,2027,0.03
18,12,1,2027,0
11,12,1,2027,0.08
5,12,1,2027,0
19,12,1,2027,0
9,12,1,2027,0.2
8,12,1,2027,0.33
14,12,1,2027,0.49
1,12,1,2027,9.65
15,12,1,2028,0.26
16,12,1,2028,0.12
20,12,1,2028,5.34
6,12,1,2028,0.21
17,12,1,2028,0.22
21,12,1,2028,3.67
23,12,1,2028,0.15
22,12,1,2028,9.4
24,12,1,2028,0.43
7,12,1,2028,0.75
10,12,1,2028,0.15
13,12,1,2028,0.02
2,12,1,2028,0.64
25,12,1,2028,0.81
4,12,1,2028,0.32
12,12,1,2028,0.04
3,12,1,2028,0.03
18,12,1,2028,0
11,12,1,2028,0.08
5,12,1,2028,0
19,12,1,2028,0
9,12,1,2028,0.2
8,12,1,2028,0.33
14,12,1,2028,0.49
1,12,1,2028,9.65
15,12,1,2029,0.26
16,12,1,2029,0.12
20,12,1,2029,5.34
6,12,1,2029,0.21
17,12,1,2029,0.22
21,12,1,2029,3.67
23,12,1,2029,0.15
22,12,1,2029,9.4
24,12,1,2029,0.43
7,12,1,2029,0.75
10,12,1,2029,0.15
13,12,1,2029,0.02
2,12,1,2029,0.64
25,12,1,2029,0.81
4,12,1,2029,0.32
12,12,1,2029,0.04
3,12,1,2029,0.03
18,12,1,2029,0
11,12,1,2029,0.08
5,12,1,2029,0
19,12,1,2029,0
9,12,1,2029,0.2
8,12,1,2029,0.33
14,12,1,2029,0.49
1,12,1,2029,9.65
15,12,1,2030,0.26
16,12,1,2030,0.12
20,12,1,2030,5.34
6,12,1,2030,0.21
17,12,1,2030,0.22
21,12,1,2030,3.67
23,12,1,2030,0.15
22,12,1,2030,9.4
24,12,1,2030,0.43
7,12,1,2030,0.75
10,12,1,2030,0.15
13,12,1,2030,0.02
2,12,1,2030,0.64
25,12,1,2030,0.81
4,12,1,2030,0.32
12,12,1,2030,0.04
3,12,1,2030,0.03
18,12,1,2030,0
11,12,1,2030,0.08
5,12,1,2030,0
19,12,1,2030,0
9,12,1,2030,0.2
8,12,1,2030,0.33
14,12,1,2030,0.49
1,12,1,2030,9.65
15,12,1,2031,0.26
16,12,1,2031,0.12
20,12,1,2031,5.34
6,12,1,2031,0.21
17,12,1,2031,0.22
21,12,1,2031,3.67
23,12,1,2031,0.15
22,12,1,2031,9.4
24,12,1,2031,0.43
7,12,1,2031,0.75
10,12,1,2031,0.15
13,12,1,2031,0.02
2,12,1,2031,0.64
25,12,1,2031,0.81
4,12,1,2031,0.32
12,12,1,2031,0.04
3,12,1,2031,0.03
18,12,1,2031,0
11,12,1,2031,0.08
5,12,1,2031,0
19,12,1,2031,0
9,12,1,2031,0.2
8,12,1,2031,0.33
14,12,1,2031,0.49
1,12,1,2031,9.65
15,12,1,2032,0.26
16,12,1,2032,0.12
20,12,1,2032,5.34
6,12,1,2032,0.21
17,12,1,2032,0.22
21,12,1,2032,3.67
23,12,1,2032,0.15
22,12,1,2032,9.4
24,12,1,2032,0.43
7,12,1,2032,0.75
10,12,1,2032,0.15
13,12,1,2032,0.02
2,12,1,2032,0.64
25,12,1,2032,0.81
4,12,1,2032,0.32
12,12,1,2032,0.04
3,12,1,2032,0.03
18,12,1,2032,0
11,12,1,2032,0.08
5,12,1,2032,0
19,12,1,2032,0
9,12,1,2032,0.2
8,12,1,2032,0.33
14,12,1,2032,0.49
1,12,1,2032,9.64
15,12,1,2033,0.26
16,12,1,2033,0.12
20,12,1,2033,5.34
6,12,1,2033,0.21
17,12,1,2033,0.22
21,12,1,2033,3.67
23,12,1,2033,0.15
22,12,1,2033,9.4
24,12,1,2033,0.43
7,12,1,2033,0.75
10,12,1,2033,0.15
13,12,1,2033,0.02
2,12,1,2033,0.64
25,12,1,2033,0.81
4,12,1,2033,0.32
12,12,1,2033,0.04
3,12,1,2033,0.03
18,12,1,2033,0
11,12,1,2033,0.08
5,12,1,2033,0
19,12,1,2033,0
9,12,1,2033,0.2
8,12,1,2033,0.33
14,12,1,2033,0.49
1,12,1,2033,9.64
15,12,1,2034,0.26
16,12,1,2034,0.12
20,12,1,2034,5.34
6,12,1,2034,0.21
17,12,1,2034,0.22
21,12,1,2034,3.67
23,12,1,2034,0.15
22,12,1,2034,9.4
24,12,1,2034,0.43
7,12,1,2034,0.75
10,12,1,2034,0.15
13,12,1,2034,0.02
2,12,1,2034,0.64
25,12,1,2034,0.81
4,12,1,2034,0.32
12,12,1,2034,0.04
3,12,1,2034,0.03
18,12,1,2034,0
11,12,1,2034,0.08
5,12,1,2034,0
19,12,1,2034,0
9,12,1,2034,0.2
8,12,1,2034,0.33
14,12,1,2034,0.49
1,12,1,2034,9.64
15,12,1,2035,0.26
16,12,1,2035,0.12
20,12,1,2035,5.34
6,12,1,2035,0.21
17,12,1,2035,0.22
21,12,1,2035,3.67
23,12,1,2035,0.15
22,12,1,2035,9.4
24,12,1,2035,0.43
7,12,1,2035,0.75
10,12,1,2035,0.15
13,12,1,2035,0.02
2,12,1,2035,0.64
25,12,1,2035,0.81
4,12,1,2035,0.32
12,12,1,2035,0.04
3,12,1,2035,0.03
18,12,1,2035,0
11,12,1,2035,0.08
5,12,1,2035,0
19,12,1,2035,0
9,12,1,2035,0.2
8,12,1,2035,0.33
14,12,1,2035,0.49
1,12,1,2035,9.64
15,12,1,2036,0.26
16,12,1,2036,0.12
20,12,1,2036,5.34
6,12,1,2036,0.21
17,12,1,2036,0.22
21,12,1,2036,3.67
23,12,1,2036,0.15
22,12,1,2036,9.4
24,12,1,2036,0.43
7,12,1,2036,0.75
10,12,1,2036,0.15
13,12,1,2036,0.02
2,12,1,2036,0.64
25,12,1,2036,0.81
4,12,1,2036,0.32
12,12,1,2036,0.04
3,12,1,2036,0.03
18,12,1,2036,0
11,12,1,2036,0.08
5,12,1,2036,0
19,12,1,2036,0
9,12,1,2036,0.2
8,12,1,2036,0.33
14,12,1,2036,0.49
1,12,1,2036,9.64
15,12,1,2037,0.26
16,12,1,2037,0.12
20,12,1,2037,5.34
6,12,1,2037,0.21
17,12,1,2037,0.22
21,12,1,2037,3.67
23,12,1,2037,0.15
22,12,1,2037,9.4
24,12,1,2037,0.43
7,12,1,2037,0.75
10,12,1,2037,0.15
13,12,1,2037,0.02
2,12,1,2037,0.64
25,12,1,2037,0.81
4,12,1,2037,0.32
12,12,1,2037,0.04
3,12,1,2037,0.03
18,12,1,2037,0
11,12,1,2037,0.08
5,12,1,2037,0
19,12,1,2037,0
9,12,1,2037,0.2
8,12,1,2037,0.33
14,12,1,2037,0.49
1,12,1,2037,9.64
15,12,1,2038,0.26
16,12,1,2038,0.12
20,12,1,2038,5.34
6,12,1,2038,0.21
17,12,1,2038,0.22
21,12,1,2038,3.67
23,12,1,2038,0.15
22,12,1,2038,9.4
24,12,1,2038,0.43
7,12,1,2038,0.75
10,12,1,2038,0.15
13,12,1,2038,0.02
2,12,1,2038,0.64
25,12,1,2038,0.81
4,12,1,2038,0.32
12,12,1,2038,0.04
3,12,1,2038,0.03
18,12,1,2038,0
11,12,1,2038,0.08
5,12,1,2038,0
19,12,1,2038,0
9,12,1,2038,0.2
8,12,1,2038,0.33
14,12,1,2038,0.49
1,12,1,2038,9.64
15,12,1,2039,0.26
16,12,1,2039,0.12
20,12,1,2039,5.34
6,12,1,2039,0.21
17,12,1,2039,0.22
21,12,1,2039,3.67
23,12,1,2039,0.15
22,12,1,2039,9.4
24,12,1,2039,0.43
7,12,1,2039,0.75
10,12,1,2039,0.15
13,12,1,2039,0.02
2,12,1,2039,0.64
25,12,1,2039,0.81
4,12,1,2039,0.32
12,12,1,2039,0.04
3,12,1,2039,0.03
18,12,1,2039,0
11,12,1,2039,0.08
5,12,1,2039,0
19,12,1,2039,0
9,12,1,2039,0.2
8,12,1,2039,0.33
14,12,1,2039,0.49
1,12,1,2039,9.64
15,12,1,2040,0.26
16,12,1,2040,0.12
20,12,1,2040,5.34
6,12,1,2040,0.21
17,12,1,2040,0.22
21,12,1,2040,3.67
23,12,1,2040,0.15
22,12,1,2040,9.4
24,12,1,2040,0.43
7,12,1,2040,0.75
10,12,1,2040,0.15
13,12,1,2040,0.02
2,12,1,2040,0.64
25,12,1,2040,0.81
4,12,1,2040,0.32
12,12,1,2040,0.04
3,12,1,2040,0.03
18,12,1,2040,0
11,12,1,2040,0.08
5,12,1,2040,0
19,12,1,2040,0
9,12,1,2040,0.2
8,12,1,2040,0.33
14,12,1,2040,0.49
1,12,1,2040,9.64
15,12,1,2041,0.26
16,12,1,2041,0.12
20,12,1,2041,5.34
6,12,1,2041,0.21
17,12,1,2041,0.22
21,12,1,2041,3.67
23,12,1,2041,0.15
22,12,1,2041,9.39
24,12,1,2041,0.43
7,12,1,2041,0.75
10,12,1,2041,0.15
13,12,1,2041,0.02
2,12,1,2041,0.64
25,12,1,2041,0.81
4,12,1,2041,0.32
12,12,1,2041,0.04
3,12,1,2041,0.03
18,12,1,2041,0
11,12,1,2041,0.08
5,12,1,2041,0
19,12,1,2041,0
9,12,1,2041,0.2
8,12,1,2041,0.33
14,12,1,2041,0.49
1,12,1,2041,9.64
15,12,1,2042,0.26
16,12,1,2042,0.12
20,12,1,2042,5.34
6,12,1,2042,0.21
17,12,1,2042,0.22
21,12,1,2042,3.67
23,12,1,2042,0.15
22,12,1,2042,9.39
24,12,1,2042,0.43
7,12,1,2042,0.75
10,12,1,2042,0.15
13,12,1,2042,0.02
2,12,1,2042,0.64
25,12,1,2042,0.81
4,12,1,2042,0.32
12,12,1,2042,0.04
3,12,1,2042,0.03
18,12,1,2042,0
11,12,1,2042,0.08
5,12,1,2042,0
19,12,1,2042,0
9,12,1,2042,0.2
8,12,1,2042,0.33
14,12,1,2042,0.49
1,12,1,2042,9.44
15,12,1,2043,0.26
16,12,1,2043,0.12
20,12,1,2043,5.34
6,12,1,2043,0.21
17,12,1,2043,0.22
21,12,1,2043,3.67
23,12,1,2043,0.15
22,12,1,2043,9.39
24,12,1,2043,0.43
7,12,1,2043,0.75
10,12,1,2043,0.15
13,12,1,2043,0.02
2,12,1,2043,0.64
25,12,1,2043,0.81
4,12,1,2043,0.32
12,12,1,2043,0.04
3,12,1,2043,0.03
18,12,1,2043,0
11,12,1,2043,0.08
5,12,1,2043,0
19,12,1,2043,0
9,12,1,2043,0.2
8,12,1,2043,0.33
14,12,1,2043,0.49
1,12,1,2043,9.44
15,12,1,2044,0.26
16,12,1,2044,0.12
20,12,1,2044,5.34
6,12,1,2044,0.21
17,12,1,2044,0.22
21,12,1,2044,3.67
23,12,1,2044,0.15
22,12,1,2044,9.39
24,12,1,2044,0.43
7,12,1,2044,0.75
10,12,1,2044,0.15
13,12,1,2044,0.02
2,12,1,2044,0.64
25,12,1,2044,0.81
4,12,1,2044,0.32
12,12,1,2044,0.04
3,12,1,2044,0.03
18,12,1,2044,0
11,12,1,2044,0.08
5,12,1,2044,0
19,12,1,2044,0
9,12,1,2044,0.2
8,12,1,2044,0.33
14,12,1,2044,0.49
1,12,1,2044,9.44
15,12,1,2045,0.26
16,12,1,2045,0.12
20,12,1,2045,5.34
6,12,1,2045,0.21
17,12,1,2045,0.22
21,12,1,2045,3.67
23,12,1,2045,0.15
22,12,1,2045,9.39
24,12,1,2045,0.43
7,12,1,2045,0.75
10,12,1,2045,0.15
13,12,1,2045,0.02
2,12,1,2045,0.64
25,12,1,2045,0.81
4,12,1,2045,0.32
12,12,1,2045,0.04
3,12,1,2045,0.03
18,12,1,2045,0
11,12,1,2045,0.08
5,12,1,2045,0
19,12,1,2045,0
9,12,1,2045,0.2
8,12,1,2045,0.33
14,12,1,2045,0.49
1,12,1,2045,9.44
15,12,1,2046,0.26
16,12,1,2046,0.12
20,12,1,2046,5.34
6,12,1,2046,0.21
17,12,1,2046,0.22
21,12,1,2046,3.67
23,12,1,2046,0.15
22,12,1,2046,9.39
24,12,1,2046,0.43
7,12,1,2046,0.75
10,12,1,2046,0.15
13,12,1,2046,0.02
2,12,1,2046,0.64
25,12,1,2046,0.81
4,12,1,2046,0.32
12,12,1,2046,0.04
3,12,1,2046,0.03
18,12,1,2046,0
11,12,1,2046,0.08
5,12,1,2046,0
19,12,1,2046,0
9,12,1,2046,0.2
8,12,1,2046,0.33
14,12,1,2046,0.49
1,12,1,2046,9.44
15,12,1,2047,0.26
16,12,1,2047,0.12
20,12,1,2047,5.34
6,12,1,2047,0.21
17,12,1,2047,0.22
21,12,1,2047,3.67
23,12,1,2047,0.15
22,12,1,2047,9.39
24,12,1,2047,0.43
7,12,1,2047,0.75
10,12,1,2047,0.15
13,12,1,2047,0.02
2,12,1,2047,0.64
25,12,1,2047,0.81
4,12,1,2047,0.32
12,12,1,2047,0.04
3,12,1,2047,0.03
18,12,1,2047,0
11,12,1,2047,0.08
5,12,1,2047,0
19,12,1,2047,0
9,12,1,2047,0.2
8,12,1,2047,0.33
14,12,1,2047,0.49
1,12,1,2047,9.44
15,12,1,2048,0.26
16,12,1,2048,0.12
20,12,1,2048,5.34
6,12,1,2048,0.21
17,12,1,2048,0.22
21,12,1,2048,3.67
23,12,1,2048,0.15
22,12,1,2048,9.39
24,12,1,2048,0.43
7,12,1,2048,0.75
10,12,1,2048,0.15
13,12,1,2048,0.02
2,12,1,2048,0.64
25,12,1,2048,0.81
4,12,1,2048,0.32
12,12,1,2048,0.04
3,12,1,2048,0.03
18,12,1,2048,0
11,12,1,2048,0.08
5,12,1,2048,0
19,12,1,2048,0
9,12,1,2048,0.2
8,12,1,2048,0.33
14,12,1,2048,0.49
1,12,1,2048,9.44
15,12,1,2049,0.26
16,12,1,2049,0.12
20,12,1,2049,5.34
6,12,1,2049,0.21
17,12,1,2049,0.22
21,12,1,2049,3.67
23,12,1,2049,0.15
22,12,1,2049,9.39
24,12,1,2049,0.43
7,12,1,2049,0.75
10,12,1,2049,0.15
13,12,1,2049,0.02
2,12,1,2049,0.64
25,12,1,2049,0.81
4,12,1,2049,0.32
12,12,1,2049,0.04
3,12,1,2049,0.03
18,12,1,2049,0
11,12,1,2049,0.08
5,12,1,2049,0
19,12,1,2049,0
9,12,1,2049,0.2
8,12,1,2049,0.33
14,12,1,2049,0.49
1,12,1,2049,9.44
15,12,1,2050,0.26
16,12,1,2050,0.12
20,12,1,2050,5.34
6,12,1,2050,0.21
17,12,1,2050,0.22
21,12,1,2050,3.67
23,12,1,2050,0.15
22,12,1,2050,9.39
24,12,1,2050,0.43
7,12,1,2050,0.75
10,12,1,2050,0.15
13,12,1,2050,0.02
2,12,1,2050,0.64
25,12,1,2050,0.81
4,12,1,2050,0.32
12,12,1,2050,0.04
3,12,1,2050,0.03
18,12,1,2050,0
11,12,1,2050,0.08
5,12,1,2050,0
19,12,1,2050,0
9,12,1,2050,0.2
8,12,1,2050,0.33
14,12,1,2050,0.49
1,12,1,2050,9.44
15,13,1,2023,0
16,13,1,2023,0
20,13,1,2023,0
6,13,1,2023,0
17,13,1,2023,0
21,13,1,2023,0
23,13,1,2023,0
22,13,1,2023,0
24,13,1,2023,0
7,13,1,2023,0.03
10,13,1,2023,0
13,13,1,2023,0.01
2,13,1,2023,0
25,13,1,2023,0
4,13,1,2023,0
12,13,1,2023,0
3,13,1,2023,0
18,13,1,2023,0
11,13,1,2023,0
5,13,1,2023,0
19,13,1,2023,0
9,13,1,2023,0
8,13,1,2023,0
14,13,1,2023,0
1,13,1,2023,0
15,13,1,2024,0
16,13,1,2024,0
20,13,1,2024,0
6,13,1,2024,0
17,13,1,2024,0
21,13,1,2024,0
23,13,1,2024,0
22,13,1,2024,0
24,13,1,2024,0
7,13,1,2024,0.03
10,13,1,2024,0
13,13,1,2024,0.01
2,13,1,2024,0
25,13,1,2024,0
4,13,1,2024,0
12,13,1,2024,0
3,13,1,2024,0
18,13,1,2024,0
11,13,1,2024,0
5,13,1,2024,0
19,13,1,2024,0
9,13,1,2024,0
8,13,1,2024,0.13
14,13,1,2024,0
1,13,1,2024,0
15,13,1,2025,0
16,13,1,2025,0
20,13,1,2025,0
6,13,1,2025,0
17,13,1,2025,0
21,13,1,2025,0
23,13,1,2025,0
22,13,1,2025,0
24,13,1,2025,0
7,13,1,2025,0.03
10,13,1,2025,0
13,13,1,2025,0.01
2,13,1,2025,0
25,13,1,2025,0
4,13,1,2025,0
12,13,1,2025,0
3,13,1,2025,0
18,13,1,2025,0
11,13,1,2025,0
5,13,1,2025,0
19,13,1,2025,0
9,13,1,2025,0
8,13,1,2025,0.13
14,13,1,2025,0
1,13,1,2025,0
15,13,1,2026,0
16,13,1,2026,0
20,13,1,2026,0
6,13,1,2026,0
17,13,1,2026,0
21,13,1,2026,0
23,13,1,2026,0
22,13,1,2026,0
24,13,1,2026,0
7,13,1,2026,0.03
10,13,1,2026,0
13,13,1,2026,0.01
2,13,1,2026,0
25,13,1,2026,0
4,13,1,2026,0
12,13,1,2026,0
3,13,1,2026,0
18,13,1,2026,0
11,13,1,2026,0
5,13,1,2026,0
19,13,1,2026,0
9,13,1,2026,0
8,13,1,2026,0.13
14,13,1,2026,0
1,13,1,2026,0
15,13,1,2027,0
16,13,1,2027,0
20,13,1,2027,0
6,13,1,2027,0
17,13,1,2027,0
21,13,1,2027,0
23,13,1,2027,0
22,13,1,2027,0
24,13,1,2027,0
7,13,1,2027,0.03
10,13,1,2027,0
13,13,1,2027,0.01
2,13,1,2027,0
25,13,1,2027,0
4,13,1,2027,0
12,13,1,2027,0
3,13,1,2027,0
18,13,1,2027,0
11,13,1,2027,0
5,13,1,2027,0
19,13,1,2027,0
9,13,1,2027,0
8,13,1,2027,0.13
14,13,1,2027,0
1,13,1,2027,0
15,13,1,2028,0
16,13,1,2028,0
20,13,1,2028,0
6,13,1,2028,0
17,13,1,2028,0
21,13,1,2028,0
23,13,1,2028,0
22,13,1,2028,0
24,13,1,2028,0
7,13,1,2028,0.03
10,13,1,2028,0
13,13,1,2028,0.01
2,13,1,2028,0
25,13,1,2028,0
4,13,1,2028,0
12,13,1,2028,0
3,13,1,2028,0
18,13,1,2028,0
11,13,1,2028,0
5,13,1,2028,0
19,13,1,2028,0
9,13,1,2028,0
8,13,1,2028,0.13
14,13,1,2028,0
1,13,1,2028,0
15,13,1,2029,0
16,13,1,2029,0
20,13,1,2029,0
