region,region1,season,year,TranLimit
4.0,11.0,3.0,2027,10.262
4.0,11.0,3.0,2028,10.262
4.0,11.0,3.0,2029,10.262
4.0,11.0,3.0,2030,10.262
4.0,11.0,3.0,2031,10.262
4.0,11.0,3.0,2032,10.262
4.0,11.0,3.0,2033,10.262
4.0,11.0,3.0,2034,10.262
4.0,11.0,3.0,2035,10.262
4.0,11.0,3.0,2036,10.262
4.0,11.0,3.0,2037,10.262
4.0,11.0,3.0,2038,10.262
4.0,11.0,3.0,2039,10.262
4.0,11.0,3.0,2040,10.262
4.0,11.0,3.0,2041,10.262
4.0,11.0,3.0,2042,10.262
4.0,11.0,3.0,2043,10.262
4.0,11.0,3.0,2044,10.262
4.0,11.0,3.0,2045,10.262
4.0,11.0,3.0,2046,10.262
4.0,11.0,3.0,2047,10.262
4.0,11.0,3.0,2048,10.262
4.0,11.0,3.0,2049,10.262
4.0,11.0,3.0,2050,10.262
4.0,12.0,1.0,2023,8.746
4.0,12.0,1.0,2024,8.746
4.0,12.0,1.0,2025,8.746
4.0,12.0,1.0,2026,8.746
4.0,12.0,1.0,2027,8.746
4.0,12.0,1.0,2028,8.746
4.0,12.0,1.0,2029,8.746
4.0,12.0,1.0,2030,8.746
4.0,12.0,1.0,2031,8.746
4.0,12.0,1.0,2032,8.746
4.0,12.0,1.0,2033,8.746
4.0,12.0,1.0,2034,8.746
4.0,12.0,1.0,2035,8.746
4.0,12.0,1.0,2036,8.746
4.0,12.0,1.0,2037,8.746
4.0,12.0,1.0,2038,8.746
4.0,12.0,1.0,2039,8.746
4.0,12.0,1.0,2040,8.746
4.0,12.0,1.0,2041,8.746
4.0,12.0,1.0,2042,8.746
4.0,12.0,1.0,2043,8.746
4.0,12.0,1.0,2044,8.746
4.0,12.0,1.0,2045,8.746
4.0,12.0,1.0,2046,8.746
4.0,12.0,1.0,2047,8.746
4.0,12.0,1.0,2048,8.746
4.0,12.0,1.0,2049,8.746
4.0,12.0,1.0,2050,8.746
4.0,12.0,2.0,2023,8.746
4.0,12.0,2.0,2024,8.746
4.0,12.0,2.0,2025,8.746
4.0,12.0,2.0,2026,8.746
4.0,12.0,2.0,2027,8.746
4.0,12.0,2.0,2028,8.746
4.0,12.0,2.0,2029,8.746
4.0,12.0,2.0,2030,8.746
4.0,12.0,2.0,2031,8.746
4.0,12.0,2.0,2032,8.746
4.0,12.0,2.0,2033,8.746
4.0,12.0,2.0,2034,8.746
4.0,12.0,2.0,2035,8.746
4.0,12.0,2.0,2036,8.746
4.0,12.0,2.0,2037,8.746
4.0,12.0,2.0,2038,8.746
4.0,12.0,2.0,2039,8.746
4.0,12.0,2.0,2040,8.746
4.0,12.0,2.0,2041,8.746
4.0,12.0,2.0,2042,8.746
4.0,12.0,2.0,2043,8.746
4.0,12.0,2.0,2044,8.746
4.0,12.0,2.0,2045,8.746
4.0,12.0,2.0,2046,8.746
4.0,12.0,2.0,2047,8.746
4.0,12.0,2.0,2048,8.746
4.0,12.0,2.0,2049,8.746
4.0,12.0,2.0,2050,8.746
4.0,12.0,3.0,2023,8.746
4.0,12.0,3.0,2024,8.746
4.0,12.0,3.0,2025,8.746
4.0,12.0,3.0,2026,8.746
4.0,12.0,3.0,2027,8.746
4.0,12.0,3.0,2028,8.746
4.0,12.0,3.0,2029,8.746
4.0,12.0,3.0,2030,8.746
4.0,12.0,3.0,2031,8.746
4.0,12.0,3.0,2032,8.746
4.0,12.0,3.0,2033,8.746
4.0,12.0,3.0,2034,8.746
4.0,12.0,3.0,2035,8.746
4.0,12.0,3.0,2036,8.746
4.0,12.0,3.0,2037,8.746
4.0,12.0,3.0,2038,8.746
4.0,12.0,3.0,2039,8.746
4.0,12.0,3.0,2040,8.746
4.0,12.0,3.0,2041,8.746
4.0,12.0,3.0,2042,8.746
4.0,12.0,3.0,2043,8.746
4.0,12.0,3.0,2044,8.746
4.0,12.0,3.0,2045,8.746
4.0,12.0,3.0,2046,8.746
4.0,12.0,3.0,2047,8.746
4.0,12.0,3.0,2048,8.746
4.0,12.0,3.0,2049,8.746
4.0,12.0,3.0,2050,8.746
4.0,16.0,1.0,2023,8.367
4.0,16.0,1.0,2024,8.367
4.0,16.0,1.0,2025,8.367
4.0,16.0,1.0,2026,8.367
4.0,16.0,1.0,2027,8.367
4.0,16.0,1.0,2028,8.367
4.0,16.0,1.0,2029,8.367
4.0,16.0,1.0,2030,8.367
4.0,16.0,1.0,2031,8.367
4.0,16.0,1.0,2032,8.367
4.0,16.0,1.0,2033,8.367
4.0,16.0,1.0,2034,8.367
4.0,16.0,1.0,2035,8.367
4.0,16.0,1.0,2036,8.367
4.0,16.0,1.0,2037,8.367
4.0,16.0,1.0,2038,8.367
4.0,16.0,1.0,2039,8.367
4.0,16.0,1.0,2040,8.367
4.0,16.0,1.0,2041,8.367
4.0,16.0,1.0,2042,8.367
4.0,16.0,1.0,2043,8.367
4.0,16.0,1.0,2044,8.367
4.0,16.0,1.0,2045,8.367
4.0,16.0,1.0,2046,8.367
4.0,16.0,1.0,2047,8.367
4.0,16.0,1.0,2048,8.367
4.0,16.0,1.0,2049,8.367
4.0,16.0,1.0,2050,8.367
4.0,16.0,2.0,2023,8.367
4.0,16.0,2.0,2024,8.367
4.0,16.0,2.0,2025,8.367
4.0,16.0,2.0,2026,8.367
4.0,16.0,2.0,2027,8.367
4.0,16.0,2.0,2028,8.367
4.0,16.0,2.0,2029,8.367
4.0,16.0,2.0,2030,8.367
4.0,16.0,2.0,2031,8.367
4.0,16.0,2.0,2032,8.367
4.0,16.0,2.0,2033,8.367
4.0,16.0,2.0,2034,8.367
4.0,16.0,2.0,2035,8.367
4.0,16.0,2.0,2036,8.367
4.0,16.0,2.0,2037,8.367
4.0,16.0,2.0,2038,8.367
4.0,16.0,2.0,2039,8.367
4.0,16.0,2.0,2040,8.367
4.0,16.0,2.0,2041,8.367
4.0,16.0,2.0,2042,8.367
4.0,16.0,2.0,2043,8.367
4.0,16.0,2.0,2044,8.367
4.0,16.0,2.0,2045,8.367
4.0,16.0,2.0,2046,8.367
4.0,16.0,2.0,2047,8.367
4.0,16.0,2.0,2048,8.367
4.0,16.0,2.0,2049,8.367
4.0,16.0,2.0,2050,8.367
4.0,16.0,3.0,2023,8.367
4.0,16.0,3.0,2024,8.367
4.0,16.0,3.0,2025,8.367
4.0,16.0,3.0,2026,8.367
4.0,16.0,3.0,2027,8.367
4.0,16.0,3.0,2028,8.367
4.0,16.0,3.0,2029,8.367
4.0,16.0,3.0,2030,8.367
4.0,16.0,3.0,2031,8.367
4.0,16.0,3.0,2032,8.367
4.0,16.0,3.0,2033,8.367
4.0,16.0,3.0,2034,8.367
4.0,16.0,3.0,2035,8.367
4.0,16.0,3.0,2036,8.367
4.0,16.0,3.0,2037,8.367
4.0,16.0,3.0,2038,8.367
4.0,16.0,3.0,2039,8.367
4.0,16.0,3.0,2040,8.367
4.0,16.0,3.0,2041,8.367
4.0,16.0,3.0,2042,8.367
4.0,16.0,3.0,2043,8.367
4.0,16.0,3.0,2044,8.367
4.0,16.0,3.0,2045,8.367
4.0,16.0,3.0,2046,8.367
4.0,16.0,3.0,2047,8.367
4.0,16.0,3.0,2048,8.367
4.0,16.0,3.0,2049,8.367
4.0,16.0,3.0,2050,8.367
4.0,17.0,1.0,2023,3.0
4.0,17.0,1.0,2024,3.0
4.0,17.0,1.0,2025,3.0
4.0,17.0,1.0,2026,3.0
4.0,17.0,1.0,2027,3.0
4.0,17.0,1.0,2028,3.0
4.0,17.0,1.0,2029,3.0
4.0,17.0,1.0,2030,3.0
4.0,17.0,1.0,2031,3.0
4.0,17.0,1.0,2032,3.0
4.0,17.0,1.0,2033,3.0
4.0,17.0,1.0,2034,3.0
4.0,17.0,1.0,2035,3.0
4.0,17.0,1.0,2036,3.0
4.0,17.0,1.0,2037,3.0
4.0,17.0,1.0,2038,3.0
4.0,17.0,1.0,2039,3.0
4.0,17.0,1.0,2040,3.0
4.0,17.0,1.0,2041,3.0
4.0,17.0,1.0,2042,3.0
4.0,17.0,1.0,2043,3.0
4.0,17.0,1.0,2044,3.0
4.0,17.0,1.0,2045,3.0
4.0,17.0,1.0,2046,3.0
4.0,17.0,1.0,2047,3.0
4.0,17.0,1.0,2048,3.0
4.0,17.0,1.0,2049,3.0
4.0,17.0,1.0,2050,3.0
4.0,17.0,2.0,2023,3.0
4.0,17.0,2.0,2024,3.0
4.0,17.0,2.0,2025,3.0
4.0,17.0,2.0,2026,3.0
4.0,17.0,2.0,2027,3.0
4.0,17.0,2.0,2028,3.0
4.0,17.0,2.0,2029,3.0
4.0,17.0,2.0,2030,3.0
4.0,17.0,2.0,2031,3.0
4.0,17.0,2.0,2032,3.0
4.0,17.0,2.0,2033,3.0
4.0,17.0,2.0,2034,3.0
4.0,17.0,2.0,2035,3.0
4.0,17.0,2.0,2036,3.0
4.0,17.0,2.0,2037,3.0
4.0,17.0,2.0,2038,3.0
4.0,17.0,2.0,2039,3.0
4.0,17.0,2.0,2040,3.0
4.0,17.0,2.0,2041,3.0
4.0,17.0,2.0,2042,3.0
4.0,17.0,2.0,2043,3.0
4.0,17.0,2.0,2044,3.0
4.0,17.0,2.0,2045,3.0
4.0,17.0,2.0,2046,3.0
4.0,17.0,2.0,2047,3.0
4.0,17.0,2.0,2048,3.0
4.0,17.0,2.0,2049,3.0
4.0,17.0,2.0,2050,3.0
4.0,17.0,3.0,2023,3.0
4.0,17.0,3.0,2024,3.0
4.0,17.0,3.0,2025,3.0
4.0,17.0,3.0,2026,3.0
4.0,17.0,3.0,2027,3.0
4.0,17.0,3.0,2028,3.0
4.0,17.0,3.0,2029,3.0
4.0,17.0,3.0,2030,3.0
4.0,17.0,3.0,2031,3.0
4.0,17.0,3.0,2032,3.0
4.0,17.0,3.0,2033,3.0
4.0,17.0,3.0,2034,3.0
4.0,17.0,3.0,2035,3.0
4.0,17.0,3.0,2036,3.0
4.0,17.0,3.0,2037,3.0
4.0,17.0,3.0,2038,3.0
4.0,17.0,3.0,2039,3.0
4.0,17.0,3.0,2040,3.0
4.0,17.0,3.0,2041,3.0
4.0,17.0,3.0,2042,3.0
4.0,17.0,3.0,2043,3.0
4.0,17.0,3.0,2044,3.0
4.0,17.0,3.0,2045,3.0
4.0,17.0,3.0,2046,3.0
4.0,17.0,3.0,2047,3.0
4.0,17.0,3.0,2048,3.0
4.0,17.0,3.0,2049,3.0
4.0,17.0,3.0,2050,3.0
4.0,18.0,1.0,2023,1.138
4.0,18.0,1.0,2024,1.138
4.0,18.0,1.0,2025,1.138
4.0,18.0,1.0,2026,1.138
4.0,18.0,1.0,2027,1.138
4.0,18.0,1.0,2028,1.138
4.0,18.0,1.0,2029,1.138
4.0,18.0,1.0,2030,1.138
4.0,18.0,1.0,2031,1.138
4.0,18.0,1.0,2032,1.138
4.0,18.0,1.0,2033,1.138
4.0,18.0,1.0,2034,1.138
4.0,18.0,1.0,2035,1.138
4.0,18.0,1.0,2036,1.138
4.0,18.0,1.0,2037,1.138
4.0,18.0,1.0,2038,1.138
4.0,18.0,1.0,2039,1.138
4.0,18.0,1.0,2040,1.138
4.0,18.0,1.0,2041,1.138
4.0,18.0,1.0,2042,1.138
4.0,18.0,1.0,2043,1.138
4.0,18.0,1.0,2044,1.138
4.0,18.0,1.0,2045,1.138
4.0,18.0,1.0,2046,1.138
4.0,18.0,1.0,2047,1.138
4.0,18.0,1.0,2048,1.138
4.0,18.0,1.0,2049,1.138
4.0,18.0,1.0,2050,1.138
4.0,18.0,2.0,2023,1.138
4.0,18.0,2.0,2024,1.138
4.0,18.0,2.0,2025,1.138
4.0,18.0,2.0,2026,1.138
4.0,18.0,2.0,2027,1.138
4.0,18.0,2.0,2028,1.138
4.0,18.0,2.0,2029,1.138
4.0,18.0,2.0,2030,1.138
4.0,18.0,2.0,2031,1.138
4.0,18.0,2.0,2032,1.138
4.0,18.0,2.0,2033,1.138
4.0,18.0,2.0,2034,1.138
4.0,18.0,2.0,2035,1.138
4.0,18.0,2.0,2036,1.138
4.0,18.0,2.0,2037,1.138
4.0,18.0,2.0,2038,1.138
4.0,18.0,2.0,2039,1.138
4.0,18.0,2.0,2040,1.138
4.0,18.0,2.0,2041,1.138
4.0,18.0,2.0,2042,1.138
4.0,18.0,2.0,2043,1.138
4.0,18.0,2.0,2044,1.138
4.0,18.0,2.0,2045,1.138
4.0,18.0,2.0,2046,1.138
4.0,18.0,2.0,2047,1.138
4.0,18.0,2.0,2048,1.138
4.0,18.0,2.0,2049,1.138
4.0,18.0,2.0,2050,1.138
4.0,18.0,3.0,2023,1.138
4.0,18.0,3.0,2024,1.138
4.0,18.0,3.0,2025,1.138
4.0,18.0,3.0,2026,1.138
4.0,18.0,3.0,2027,1.138
4.0,18.0,3.0,2028,1.138
4.0,18.0,3.0,2029,1.138
4.0,18.0,3.0,2030,1.138
4.0,18.0,3.0,2031,1.138
4.0,18.0,3.0,2032,1.138
4.0,18.0,3.0,2033,1.138
4.0,18.0,3.0,2034,1.138
4.0,18.0,3.0,2035,1.138
4.0,18.0,3.0,2036,1.138
4.0,18.0,3.0,2037,1.138
4.0,18.0,3.0,2038,1.138
4.0,18.0,3.0,2039,1.138
4.0,18.0,3.0,2040,1.138
4.0,18.0,3.0,2041,1.138
4.0,18.0,3.0,2042,1.138
4.0,18.0,3.0,2043,1.138
4.0,18.0,3.0,2044,1.138
4.0,18.0,3.0,2045,1.138
4.0,18.0,3.0,2046,1.138
4.0,18.0,3.0,2047,1.138
4.0,18.0,3.0,2048,1.138
4.0,18.0,3.0,2049,1.138
4.0,18.0,3.0,2050,1.138
5.0,4.0,1.0,2023,0.378
5.0,4.0,1.0,2024,0.378
5.0,4.0,1.0,2025,0.378
5.0,4.0,1.0,2026,0.378
5.0,4.0,1.0,2027,0.378
5.0,4.0,1.0,2028,0.378
5.0,4.0,1.0,2029,0.378
5.0,4.0,1.0,2030,0.378
5.0,4.0,1.0,2031,0.378
5.0,4.0,1.0,2032,0.378
5.0,4.0,1.0,2033,0.378
5.0,4.0,1.0,2034,0.378
5.0,4.0,1.0,2035,0.378
5.0,4.0,1.0,2036,0.378
5.0,4.0,1.0,2037,0.378
5.0,4.0,1.0,2038,0.378
5.0,4.0,1.0,2039,0.378
5.0,4.0,1.0,2040,0.378
5.0,4.0,1.0,2041,0.378
5.0,4.0,1.0,2042,0.378
5.0,4.0,1.0,2043,0.378
5.0,4.0,1.0,2044,0.378
5.0,4.0,1.0,2045,0.378
5.0,4.0,1.0,2046,0.378
5.0,4.0,1.0,2047,0.378
5.0,4.0,1.0,2048,0.378
5.0,4.0,1.0,2049,0.378
5.0,4.0,1.0,2050,0.378
5.0,4.0,2.0,2023,0.378
5.0,4.0,2.0,2024,0.378
5.0,4.0,2.0,2025,0.378
5.0,4.0,2.0,2026,0.378
5.0,4.0,2.0,2027,0.378
5.0,4.0,2.0,2028,0.378
5.0,4.0,2.0,2029,0.378
5.0,4.0,2.0,2030,0.378
5.0,4.0,2.0,2031,0.378
5.0,4.0,2.0,2032,0.378
5.0,4.0,2.0,2033,0.378
5.0,4.0,2.0,2034,0.378
5.0,4.0,2.0,2035,0.378
5.0,4.0,2.0,2036,0.378
5.0,4.0,2.0,2037,0.378
5.0,4.0,2.0,2038,0.378
5.0,4.0,2.0,2039,0.378
5.0,4.0,2.0,2040,0.378
5.0,4.0,2.0,2041,0.378
5.0,4.0,2.0,2042,0.378
5.0,4.0,2.0,2043,0.378
5.0,4.0,2.0,2044,0.378
5.0,4.0,2.0,2045,0.378
5.0,4.0,2.0,2046,0.378
5.0,4.0,2.0,2047,0.378
5.0,4.0,2.0,2048,0.378
5.0,4.0,2.0,2049,0.378
5.0,4.0,2.0,2050,0.378
5.0,4.0,3.0,2023,0.378
5.0,4.0,3.0,2024,0.378
5.0,4.0,3.0,2025,0.378
5.0,4.0,3.0,2026,0.378
5.0,4.0,3.0,2027,0.378
5.0,4.0,3.0,2028,0.378
5.0,4.0,3.0,2029,0.378
5.0,4.0,3.0,2030,0.378
5.0,4.0,3.0,2031,0.378
5.0,4.0,3.0,2032,0.378
5.0,4.0,3.0,2033,0.378
5.0,4.0,3.0,2034,0.378
5.0,4.0,3.0,2035,0.378
5.0,4.0,3.0,2036,0.378
5.0,4.0,3.0,2037,0.378
5.0,4.0,3.0,2038,0.378
5.0,4.0,3.0,2039,0.378
5.0,4.0,3.0,2040,0.378
5.0,4.0,3.0,2041,0.378
5.0,4.0,3.0,2042,0.378
5.0,4.0,3.0,2043,0.378
5.0,4.0,3.0,2044,0.378
5.0,4.0,3.0,2045,0.378
5.0,4.0,3.0,2046,0.378
5.0,4.0,3.0,2047,0.378
5.0,4.0,3.0,2048,0.378
5.0,4.0,3.0,2049,0.378
5.0,4.0,3.0,2050,0.378
5.0,11.0,1.0,2023,1.526
5.0,11.0,1.0,2024,1.526
5.0,11.0,1.0,2025,1.526
5.0,11.0,1.0,2026,1.526
5.0,11.0,1.0,2027,1.526
5.0,11.0,1.0,2028,1.526
5.0,11.0,1.0,2029,1.526
5.0,11.0,1.0,2030,1.526
5.0,11.0,1.0,2031,1.526
5.0,11.0,1.0,2032,1.526
5.0,11.0,1.0,2033,1.526
5.0,11.0,1.0,2034,1.526
5.0,11.0,1.0,2035,1.526
5.0,11.0,1.0,2036,1.526
5.0,11.0,1.0,2037,1.526
5.0,11.0,1.0,2038,1.526
5.0,11.0,1.0,2039,1.526
5.0,11.0,1.0,2040,1.526
5.0,11.0,1.0,2041,1.526
5.0,11.0,1.0,2042,1.526
5.0,11.0,1.0,2043,1.526
5.0,11.0,1.0,2044,1.526
5.0,11.0,1.0,2045,1.526
5.0,11.0,1.0,2046,1.526
5.0,11.0,1.0,2047,1.526
5.0,11.0,1.0,2048,1.526
5.0,11.0,1.0,2049,1.526
5.0,11.0,1.0,2050,1.526
5.0,11.0,2.0,2023,1.526
5.0,11.0,2.0,2024,1.526
5.0,11.0,2.0,2025,1.526
5.0,11.0,2.0,2026,1.526
5.0,11.0,2.0,2027,1.526
5.0,11.0,2.0,2028,1.526
5.0,11.0,2.0,2029,1.526
5.0,11.0,2.0,2030,1.526
5.0,11.0,2.0,2031,1.526
5.0,11.0,2.0,2032,1.526
5.0,11.0,2.0,2033,1.526
5.0,11.0,2.0,2034,1.526
5.0,11.0,2.0,2035,1.526
5.0,11.0,2.0,2036,1.526
5.0,11.0,2.0,2037,1.526
5.0,11.0,2.0,2038,1.526
5.0,11.0,2.0,2039,1.526
5.0,11.0,2.0,2040,1.526
5.0,11.0,2.0,2041,1.526
5.0,11.0,2.0,2042,1.526
5.0,11.0,2.0,2043,1.526
5.0,11.0,2.0,2044,1.526
5.0,11.0,2.0,2045,1.526
5.0,11.0,2.0,2046,1.526
5.0,11.0,2.0,2047,1.526
5.0,11.0,2.0,2048,1.526
5.0,11.0,2.0,2049,1.526
5.0,11.0,2.0,2050,1.526
5.0,11.0,3.0,2023,1.526
5.0,11.0,3.0,2024,1.526
5.0,11.0,3.0,2025,1.526
5.0,11.0,3.0,2026,1.526
5.0,11.0,3.0,2027,1.526
5.0,11.0,3.0,2028,1.526
5.0,11.0,3.0,2029,1.526
5.0,11.0,3.0,2030,1.526
5.0,11.0,3.0,2031,1.526
5.0,11.0,3.0,2032,1.526
5.0,11.0,3.0,2033,1.526
5.0,11.0,3.0,2034,1.526
5.0,11.0,3.0,2035,1.526
5.0,11.0,3.0,2036,1.526
5.0,11.0,3.0,2037,1.526
5.0,11.0,3.0,2038,1.526
5.0,11.0,3.0,2039,1.526
5.0,11.0,3.0,2040,1.526
5.0,11.0,3.0,2041,1.526
5.0,11.0,3.0,2042,1.526
5.0,11.0,3.0,2043,1.526
5.0,11.0,3.0,2044,1.526
5.0,11.0,3.0,2045,1.526
5.0,11.0,3.0,2046,1.526
5.0,11.0,3.0,2047,1.526
5.0,11.0,3.0,2048,1.526
5.0,11.0,3.0,2049,1.526
5.0,11.0,3.0,2050,1.526
6.0,15.0,1.0,2023,3.0
6.0,15.0,1.0,2024,3.0
6.0,15.0,1.0,2025,3.0
6.0,15.0,1.0,2026,3.0
6.0,15.0,1.0,2027,3.0
6.0,15.0,1.0,2028,3.0
6.0,15.0,1.0,2029,3.0
6.0,15.0,1.0,2030,3.0
6.0,15.0,1.0,2031,3.0
6.0,15.0,1.0,2032,3.0
6.0,15.0,1.0,2033,3.0
6.0,15.0,1.0,2034,3.0
6.0,15.0,1.0,2035,3.0
6.0,15.0,1.0,2036,3.0
6.0,15.0,1.0,2037,3.0
6.0,15.0,1.0,2038,3.0
6.0,15.0,1.0,2039,3.0
6.0,15.0,1.0,2040,3.0
6.0,15.0,1.0,2041,3.0
6.0,15.0,1.0,2042,3.0
6.0,15.0,1.0,2043,3.0
6.0,15.0,1.0,2044,3.0
6.0,15.0,1.0,2045,3.0
6.0,15.0,1.0,2046,3.0
6.0,15.0,1.0,2047,3.0
6.0,15.0,1.0,2048,3.0
6.0,15.0,1.0,2049,3.0
6.0,15.0,1.0,2050,3.0
6.0,15.0,2.0,2023,3.0
6.0,15.0,2.0,2024,3.0
6.0,15.0,2.0,2025,3.0
6.0,15.0,2.0,2026,3.0
6.0,15.0,2.0,2027,3.0
6.0,15.0,2.0,2028,3.0
6.0,15.0,2.0,2029,3.0
6.0,15.0,2.0,2030,3.0
6.0,15.0,2.0,2031,3.0
6.0,15.0,2.0,2032,3.0
6.0,15.0,2.0,2033,3.0
6.0,15.0,2.0,2034,3.0
6.0,15.0,2.0,2035,3.0
6.0,15.0,2.0,2036,3.0
6.0,15.0,2.0,2037,3.0
6.0,15.0,2.0,2038,3.0
6.0,15.0,2.0,2039,3.0
6.0,15.0,2.0,2040,3.0
6.0,15.0,2.0,2041,3.0
6.0,15.0,2.0,2042,3.0
6.0,15.0,2.0,2043,3.0
6.0,15.0,2.0,2044,3.0
6.0,15.0,2.0,2045,3.0
6.0,15.0,2.0,2046,3.0
6.0,15.0,2.0,2047,3.0
6.0,15.0,2.0,2048,3.0
6.0,15.0,2.0,2049,3.0
6.0,15.0,2.0,2050,3.0
6.0,15.0,3.0,2023,3.0
6.0,15.0,3.0,2024,3.0
6.0,15.0,3.0,2025,3.0
6.0,15.0,3.0,2026,3.0
6.0,15.0,3.0,2027,3.0
6.0,15.0,3.0,2028,3.0
6.0,15.0,3.0,2029,3.0
6.0,15.0,3.0,2030,3.0
6.0,15.0,3.0,2031,3.0
6.0,15.0,3.0,2032,3.0
6.0,15.0,3.0,2033,3.0
6.0,15.0,3.0,2034,3.0
6.0,15.0,3.0,2035,3.0
6.0,15.0,3.0,2036,3.0
6.0,15.0,3.0,2037,3.0
6.0,15.0,3.0,2038,3.0
6.0,15.0,3.0,2039,3.0
6.0,15.0,3.0,2040,3.0
6.0,15.0,3.0,2041,3.0
6.0,15.0,3.0,2042,3.0
6.0,15.0,3.0,2043,3.0
6.0,15.0,3.0,2044,3.0
6.0,15.0,3.0,2045,3.0
6.0,15.0,3.0,2046,3.0
6.0,15.0,3.0,2047,3.0
6.0,15.0,3.0,2048,3.0
6.0,15.0,3.0,2049,3.0
6.0,15.0,3.0,2050,3.0
6.0,16.0,1.0,2023,2.919
6.0,16.0,1.0,2024,2.919
6.0,16.0,1.0,2025,2.919
6.0,16.0,1.0,2026,2.919
6.0,16.0,1.0,2027,2.919
6.0,16.0,1.0,2028,2.919
6.0,16.0,1.0,2029,2.919
6.0,16.0,1.0,2030,2.919
6.0,16.0,1.0,2031,2.919
6.0,16.0,1.0,2032,2.919
6.0,16.0,1.0,2033,2.919
6.0,16.0,1.0,2034,2.919
6.0,16.0,1.0,2035,2.919
6.0,16.0,1.0,2036,2.919
6.0,16.0,1.0,2037,2.919
6.0,16.0,1.0,2038,2.919
6.0,16.0,1.0,2039,2.919
6.0,16.0,1.0,2040,2.919
6.0,16.0,1.0,2041,2.919
6.0,16.0,1.0,2042,2.919
6.0,16.0,1.0,2043,2.919
6.0,16.0,1.0,2044,2.919
6.0,16.0,1.0,2045,2.919
6.0,16.0,1.0,2046,2.919
6.0,16.0,1.0,2047,2.919
6.0,16.0,1.0,2048,2.919
6.0,16.0,1.0,2049,2.919
6.0,16.0,1.0,2050,2.919
6.0,16.0,2.0,2023,2.919
6.0,16.0,2.0,2024,2.919
6.0,16.0,2.0,2025,2.919
6.0,16.0,2.0,2026,2.919
6.0,16.0,2.0,2027,2.919
6.0,16.0,2.0,2028,2.919
6.0,16.0,2.0,2029,2.919
6.0,16.0,2.0,2030,2.919
6.0,16.0,2.0,2031,2.919
6.0,16.0,2.0,2032,2.919
6.0,16.0,2.0,2033,2.919
6.0,16.0,2.0,2034,2.919
6.0,16.0,2.0,2035,2.919
6.0,16.0,2.0,2036,2.919
6.0,16.0,2.0,2037,2.919
6.0,16.0,2.0,2038,2.919
6.0,16.0,2.0,2039,2.919
6.0,16.0,2.0,2040,2.919
6.0,16.0,2.0,2041,2.919
6.0,16.0,2.0,2042,2.919
6.0,16.0,2.0,2043,2.919
6.0,16.0,2.0,2044,2.919
6.0,16.0,2.0,2045,2.919
6.0,16.0,2.0,2046,2.919
6.0,16.0,2.0,2047,2.919
6.0,16.0,2.0,2048,2.919
6.0,16.0,2.0,2049,2.919
6.0,16.0,2.0,2050,2.919
6.0,16.0,3.0,2023,2.919
6.0,16.0,3.0,2024,2.919
6.0,16.0,3.0,2025,2.919
6.0,16.0,3.0,2026,2.919
6.0,16.0,3.0,2027,2.919
6.0,16.0,3.0,2028,2.919
6.0,16.0,3.0,2029,2.919
6.0,16.0,3.0,2030,2.919
6.0,16.0,3.0,2031,2.919
6.0,16.0,3.0,2032,2.919
6.0,16.0,3.0,2033,2.919
6.0,16.0,3.0,2034,2.919
6.0,16.0,3.0,2035,2.919
6.0,16.0,3.0,2036,2.919
6.0,16.0,3.0,2037,2.919
6.0,16.0,3.0,2038,2.919
6.0,16.0,3.0,2039,2.919
6.0,16.0,3.0,2040,2.919
6.0,16.0,3.0,2041,2.919
6.0,16.0,3.0,2042,2.919
6.0,16.0,3.0,2043,2.919
6.0,16.0,3.0,2044,2.919
6.0,16.0,3.0,2045,2.919
6.0,16.0,3.0,2046,2.919
6.0,16.0,3.0,2047,2.919
6.0,16.0,3.0,2048,2.919
6.0,16.0,3.0,2049,2.919
6.0,16.0,3.0,2050,2.919
6.0,17.0,1.0,2023,1.736
6.0,17.0,1.0,2024,1.736
6.0,17.0,1.0,2025,1.736
6.0,17.0,1.0,2026,1.736
6.0,17.0,1.0,2027,1.736
6.0,17.0,1.0,2028,1.736
6.0,17.0,1.0,2029,1.736
6.0,17.0,1.0,2030,1.736
6.0,17.0,1.0,2031,1.736
6.0,17.0,1.0,2032,1.736
6.0,17.0,1.0,2033,1.736
6.0,17.0,1.0,2034,1.736
6.0,17.0,1.0,2035,1.736
6.0,17.0,1.0,2036,1.736
6.0,17.0,1.0,2037,1.736
6.0,17.0,1.0,2038,1.736
6.0,17.0,1.0,2039,1.736
6.0,17.0,1.0,2040,1.736
6.0,17.0,1.0,2041,1.736
6.0,17.0,1.0,2042,1.736
6.0,17.0,1.0,2043,1.736
6.0,17.0,1.0,2044,1.736
6.0,17.0,1.0,2045,1.736
6.0,17.0,1.0,2046,1.736
6.0,17.0,1.0,2047,1.736
6.0,17.0,1.0,2048,1.736
6.0,17.0,1.0,2049,1.736
6.0,17.0,1.0,2050,1.736
6.0,17.0,2.0,2023,1.736
6.0,17.0,2.0,2024,1.736
6.0,17.0,2.0,2025,1.736
6.0,17.0,2.0,2026,1.736
6.0,17.0,2.0,2027,1.736
6.0,17.0,2.0,2028,1.736
6.0,17.0,2.0,2029,1.736
6.0,17.0,2.0,2030,1.736
6.0,17.0,2.0,2031,1.736
6.0,17.0,2.0,2032,1.736
6.0,17.0,2.0,2033,1.736
6.0,17.0,2.0,2034,1.736
