region,season,tech,step,year,SupplyPrice
14,3,10,1,2032,0.0001
14,3,10,1,2033,0.0001
14,3,10,1,2034,0.0001
14,3,10,1,2035,0.0001
14,3,10,1,2036,0.0001
14,3,10,1,2037,0.0001
14,3,10,1,2038,0.0001
14,3,10,1,2039,0.0001
14,3,10,1,2040,0.0001
14,3,10,1,2041,0.0001
14,3,10,1,2042,0.0001
14,3,10,1,2043,0.0001
14,3,10,1,2044,0.0001
14,3,10,1,2045,0.0001
14,3,10,1,2046,0.0001
14,3,10,1,2047,0.0001
14,3,10,1,2048,0.0001
14,3,10,1,2049,0.0001
14,3,10,1,2050,0.0001
14,3,10,2,2023,0.0001
14,3,10,2,2024,0.0001
14,3,10,2,2025,0.0001
14,3,10,2,2026,0.0001
14,3,10,2,2027,0.0001
14,3,10,2,2028,0.0001
14,3,10,2,2029,0.0001
14,3,10,2,2030,0.0001
14,3,10,2,2031,0.0001
14,3,10,2,2032,0.0001
14,3,10,2,2033,0.0001
14,3,10,2,2034,0.0001
14,3,10,2,2035,0.0001
14,3,10,2,2036,0.0001
14,3,10,2,2037,0.0001
14,3,10,2,2038,0.0001
14,3,10,2,2039,0.0001
14,3,10,2,2040,0.0001
14,3,10,2,2041,0.0001
14,3,10,2,2042,0.0001
14,3,10,2,2043,0.0001
14,3,10,2,2044,0.0001
14,3,10,2,2045,0.0001
14,3,10,2,2046,0.0001
14,3,10,2,2047,0.0001
14,3,10,2,2048,0.0001
14,3,10,2,2049,0.0001
14,3,10,2,2050,0.0001
14,3,11,1,2023,0.0001
14,3,11,1,2024,0.0001
14,3,11,1,2025,0.0001
14,3,11,1,2026,0.0001
14,3,11,1,2027,0.0001
14,3,11,1,2028,0.0001
14,3,11,1,2029,0.0001
14,3,11,1,2030,0.0001
14,3,11,1,2031,0.0001
14,3,11,1,2032,0.0001
14,3,11,1,2033,0.0001
14,3,11,1,2034,0.0001
14,3,11,1,2035,0.0001
14,3,11,1,2036,0.0001
14,3,11,1,2037,0.0001
14,3,11,1,2038,0.0001
14,3,11,1,2039,0.0001
14,3,11,1,2040,0.0001
14,3,11,1,2041,0.0001
14,3,11,1,2042,0.0001
14,3,11,1,2043,0.0001
14,3,11,1,2044,0.0001
14,3,11,1,2045,0.0001
14,3,11,1,2046,0.0001
14,3,11,1,2047,0.0001
14,3,11,1,2048,0.0001
14,3,11,1,2049,0.0001
14,3,11,1,2050,0.0001
14,3,12,1,2023,0.0001
14,3,12,1,2024,0.0001
14,3,12,1,2025,0.0001
14,3,12,1,2026,0.0001
14,3,12,1,2027,0.0001
14,3,12,1,2028,0.0001
14,3,12,1,2029,0.0001
14,3,12,1,2030,0.0001
14,3,12,1,2031,0.0001
14,3,12,1,2032,0.0001
14,3,12,1,2033,0.0001
14,3,12,1,2034,0.0001
14,3,12,1,2035,0.0001
14,3,12,1,2036,0.0001
14,3,12,1,2037,0.0001
14,3,12,1,2038,0.0001
14,3,12,1,2039,0.0001
14,3,12,1,2040,0.0001
14,3,12,1,2041,0.0001
14,3,12,1,2042,0.0001
14,3,12,1,2043,0.0001
14,3,12,1,2044,0.0001
14,3,12,1,2045,0.0001
14,3,12,1,2046,0.0001
14,3,12,1,2047,0.0001
14,3,12,1,2048,0.0001
14,3,12,1,2049,0.0001
14,3,12,1,2050,0.0001
14,3,13,1,2023,999
14,3,13,1,2024,999
14,3,13,1,2025,999
14,3,13,1,2026,999
14,3,13,1,2027,999
14,3,13,1,2028,999
14,3,13,1,2029,999
14,3,13,1,2030,999
14,3,13,1,2031,999
14,3,13,1,2032,999
14,3,13,1,2033,999
14,3,13,1,2034,999
14,3,13,1,2035,999
14,3,13,1,2036,999
14,3,13,1,2037,999
14,3,13,1,2038,999
14,3,13,1,2039,999
14,3,13,1,2040,999
14,3,13,1,2041,999
14,3,13,1,2042,999
14,3,13,1,2043,999
14,3,13,1,2044,999
14,3,13,1,2045,999
14,3,13,1,2046,999
14,3,13,1,2047,999
14,3,13,1,2048,999
14,3,13,1,2049,999
14,3,13,1,2050,999
14,3,14,1,2023,0.0001
14,3,14,1,2024,0.0001
14,3,14,1,2025,0.0001
14,3,14,1,2026,0.0001
14,3,14,1,2027,0.0001
14,3,14,1,2028,0.0001
14,3,14,1,2029,0.0001
14,3,14,1,2030,0.0001
14,3,14,1,2031,0.0001
14,3,14,1,2032,0.0001
14,3,14,1,2033,0.0001
14,3,14,1,2034,0.0001
14,3,14,1,2035,0.0001
14,3,14,1,2036,0.0001
14,3,14,1,2037,0.0001
14,3,14,1,2038,0.0001
14,3,14,1,2039,0.0001
14,3,14,1,2040,0.0001
14,3,14,1,2041,0.0001
14,3,14,1,2042,0.0001
14,3,14,1,2043,0.0001
14,3,14,1,2044,0.0001
14,3,14,1,2045,0.0001
14,3,14,1,2046,0.0001
14,3,14,1,2047,0.0001
14,3,14,1,2048,0.0001
14,3,14,1,2049,0.0001
14,3,14,1,2050,0.0001
14,3,15,1,2023,0.0001
14,3,15,1,2024,0.0001
14,3,15,1,2025,0.0001
14,3,15,1,2026,0.0001
14,3,15,1,2027,0.0001
14,3,15,1,2028,0.0001
14,3,15,1,2029,0.0001
14,3,15,1,2030,0.0001
14,3,15,1,2031,0.0001
14,3,15,1,2032,0.0001
14,3,15,1,2033,0.0001
14,3,15,1,2034,0.0001
14,3,15,1,2035,0.0001
14,3,15,1,2036,0.0001
14,3,15,1,2037,0.0001
14,3,15,1,2038,0.0001
14,3,15,1,2039,0.0001
14,3,15,1,2040,0.0001
14,3,15,1,2041,0.0001
14,3,15,1,2042,0.0001
14,3,15,1,2043,0.0001
14,3,15,1,2044,0.0001
14,3,15,1,2045,0.0001
14,3,15,1,2046,0.0001
14,3,15,1,2047,0.0001
14,3,15,1,2048,0.0001
14,3,15,1,2049,0.0001
14,3,15,1,2050,0.0001
14,3,15,2,2023,0.0001
14,3,15,2,2024,0.0001
14,3,15,2,2025,0.0001
14,3,15,2,2026,0.0001
14,3,15,2,2027,0.0001
14,3,15,2,2028,0.0001
14,3,15,2,2029,0.0001
14,3,15,2,2030,0.0001
14,3,15,2,2031,0.0001
14,3,15,2,2032,0.0001
14,3,15,2,2033,0.0001
14,3,15,2,2034,0.0001
14,3,15,2,2035,0.0001
14,3,15,2,2036,0.0001
14,3,15,2,2037,0.0001
14,3,15,2,2038,0.0001
14,3,15,2,2039,0.0001
14,3,15,2,2040,0.0001
14,3,15,2,2041,0.0001
14,3,15,2,2042,0.0001
14,3,15,2,2043,0.0001
14,3,15,2,2044,0.0001
14,3,15,2,2045,0.0001
14,3,15,2,2046,0.0001
14,3,15,2,2047,0.0001
14,3,15,2,2048,0.0001
14,3,15,2,2049,0.0001
14,3,15,2,2050,0.0001
14,4,1,1,2023,12.2
14,4,1,1,2024,12.2
14,4,1,1,2025,12.2
14,4,1,1,2026,12.2
14,4,1,1,2027,12.1
14,4,1,1,2028,12.1
14,4,1,1,2029,12.1
14,4,1,1,2030,12.1
14,4,1,1,2031,12.1
14,4,1,1,2032,12
14,4,1,1,2033,12
14,4,1,1,2034,12
14,4,1,1,2035,12
14,4,1,1,2036,12
14,4,1,1,2037,11.9
14,4,1,1,2038,11.9
14,4,1,1,2039,11.9
14,4,1,1,2040,11.9
14,4,1,1,2041,11.9
14,4,1,1,2042,11.8
14,4,1,1,2043,11.8
14,4,1,1,2044,11.8
14,4,1,1,2045,11.8
14,4,1,1,2046,11.8
14,4,1,1,2047,11.7
14,4,1,1,2048,11.7
14,4,1,1,2049,11.7
14,4,1,1,2050,11.7
14,4,1,2,2023,12.9
14,4,1,2,2024,12.9
14,4,1,2,2025,12.8
14,4,1,2,2026,12.8
14,4,1,2,2027,12.7
14,4,1,2,2028,12.7
14,4,1,2,2029,12.7
14,4,1,2,2030,12.6
14,4,1,2,2031,12.6
14,4,1,2,2032,12.5
14,4,1,2,2033,12.5
14,4,1,2,2034,12.5
14,4,1,2,2035,12.4
14,4,1,2,2036,12.4
14,4,1,2,2037,12.3
14,4,1,2,2038,12.3
14,4,1,2,2039,12.3
14,4,1,2,2040,12.2
14,4,1,2,2041,12.2
14,4,1,2,2042,12.1
14,4,1,2,2043,12.1
14,4,1,2,2044,12.1
14,4,1,2,2045,12
14,4,1,2,2046,12
14,4,1,2,2047,11.9
14,4,1,2,2048,11.9
14,4,1,2,2049,11.9
14,4,1,2,2050,11.8
14,4,1,3,2023,13.6
14,4,1,3,2024,13.5
14,4,1,3,2025,13.5
14,4,1,3,2026,13.4
14,4,1,3,2027,13.4
14,4,1,3,2028,13.3
14,4,1,3,2029,13.3
14,4,1,3,2030,13.2
14,4,1,3,2031,13.2
14,4,1,3,2032,13.1
14,4,1,3,2033,13.1
14,4,1,3,2034,13
14,4,1,3,2035,13
14,4,1,3,2036,12.9
14,4,1,3,2037,12.8
14,4,1,3,2038,12.8
14,4,1,3,2039,12.7
14,4,1,3,2040,12.7
14,4,1,3,2041,12.6
14,4,1,3,2042,12.6
14,4,1,3,2043,12.5
14,4,1,3,2044,12.5
14,4,1,3,2045,12.4
14,4,1,3,2046,12.4
14,4,1,3,2047,12.3
14,4,1,3,2048,12.3
14,4,1,3,2049,12.2
14,4,1,3,2050,12.2
14,4,2,1,2023,18.2
14,4,2,1,2024,19
14,4,2,1,2025,19.8
14,4,2,1,2026,20.6
14,4,2,1,2027,21.5
14,4,2,1,2028,22.3
14,4,2,1,2029,23.1
14,4,2,1,2030,23.9
14,4,2,1,2031,24.7
14,4,2,1,2032,25.5
14,4,2,1,2033,26.3
14,4,2,1,2034,27.1
14,4,2,1,2035,27.9
14,4,2,1,2036,28.7
14,4,2,1,2037,29.5
14,4,2,1,2038,30.3
14,4,2,1,2039,31.2
14,4,2,1,2040,32
14,4,2,1,2041,32.8
14,4,2,1,2042,33.6
14,4,2,1,2043,34.4
14,4,2,1,2044,35.2
14,4,2,1,2045,36
14,4,2,1,2046,36.8
14,4,2,1,2047,37.6
14,4,2,1,2048,38.4
14,4,2,1,2049,39.2
14,4,2,1,2050,40
14,4,2,2,2023,40.8
14,4,2,2,2024,40.8
14,4,2,2,2025,40.8
14,4,2,2,2026,40.8
14,4,2,2,2027,40.8
14,4,2,2,2028,40.8
14,4,2,2,2029,40.8
14,4,2,2,2030,40.8
14,4,2,2,2031,40.8
14,4,2,2,2032,40.8
14,4,2,2,2033,40.8
14,4,2,2,2034,40.8
14,4,2,2,2035,40.8
14,4,2,2,2036,40.8
14,4,2,2,2037,40.8
14,4,2,2,2038,40.8
14,4,2,2,2039,40.8
14,4,2,2,2040,40.8
14,4,2,2,2041,40.8
14,4,2,2,2042,40.8
14,4,2,2,2043,40.8
14,4,2,2,2044,40.8
14,4,2,2,2045,40.8
14,4,2,2,2046,40.8
14,4,2,2,2047,40.8
14,4,2,2,2048,40.8
14,4,2,2,2049,40.8
14,4,2,2,2050,40.8
14,4,2,3,2023,18.9
14,4,2,3,2024,19
14,4,2,3,2025,19.1
14,4,2,3,2026,19.2
14,4,2,3,2027,19.3
14,4,2,3,2028,19.4
14,4,2,3,2029,19.5
14,4,2,3,2030,19.6
14,4,2,3,2031,19.7
14,4,2,3,2032,19.8
14,4,2,3,2033,19.9
14,4,2,3,2034,19.9
14,4,2,3,2035,20
14,4,2,3,2036,20.1
14,4,2,3,2037,20.2
14,4,2,3,2038,20.3
14,4,2,3,2039,20.4
14,4,2,3,2040,20.5
14,4,2,3,2041,20.6
14,4,2,3,2042,20.7
14,4,2,3,2043,20.8
14,4,2,3,2044,20.9
14,4,2,3,2045,21
14,4,2,3,2046,21.1
14,4,2,3,2047,21.2
14,4,2,3,2048,21.3
14,4,2,3,2049,21.4
14,4,2,3,2050,21.5
14,4,3,1,2023,32.7
14,4,3,1,2024,32.5
14,4,3,1,2025,32.3
14,4,3,1,2026,32.1
14,4,3,1,2027,31.9
14,4,3,1,2028,31.7
14,4,3,1,2029,31.5
14,4,3,1,2030,31.3
14,4,3,1,2031,31.1
14,4,3,1,2032,30.9
14,4,3,1,2033,30.7
14,4,3,1,2034,30.5
14,4,3,1,2035,30.3
14,4,3,1,2036,30.1
14,4,3,1,2037,29.9
14,4,3,1,2038,29.7
14,4,3,1,2039,29.5
14,4,3,1,2040,29.3
14,4,3,1,2041,29.1
14,4,3,1,2042,28.9
14,4,3,1,2043,28.7
14,4,3,1,2044,28.5
14,4,3,1,2045,28.3
14,4,3,1,2046,28.1
14,4,3,1,2047,27.9
14,4,3,1,2048,27.7
14,4,3,1,2049,27.5
14,4,3,1,2050,27.3
14,4,3,2,2023,46
14,4,3,2,2024,45.8
14,4,3,2,2025,45.5
14,4,3,2,2026,45.2
14,4,3,2,2027,45
14,4,3,2,2028,44.7
14,4,3,2,2029,44.5
14,4,3,2,2030,44.2
14,4,3,2,2031,44
14,4,3,2,2032,43.7
14,4,3,2,2033,43.4
14,4,3,2,2034,43.2
14,4,3,2,2035,42.9
14,4,3,2,2036,42.7
14,4,3,2,2037,42.4
14,4,3,2,2038,42.2
14,4,3,2,2039,41.9
14,4,3,2,2040,41.6
14,4,3,2,2041,41.4
14,4,3,2,2042,41.1
14,4,3,2,2043,40.9
14,4,3,2,2044,40.6
14,4,3,2,2045,40.3
14,4,3,2,2046,40.1
14,4,3,2,2047,39.8
14,4,3,2,2048,39.6
14,4,3,2,2049,39.3
14,4,3,2,2050,39.1
14,4,3,3,2023,119
14,4,3,3,2024,119
14,4,3,3,2025,119.1
14,4,3,3,2026,119.1
14,4,3,3,2027,119.2
14,4,3,3,2028,119.3
14,4,3,3,2029,119.3
14,4,3,3,2030,119.4
14,4,3,3,2031,119.4
14,4,3,3,2032,119.5
14,4,3,3,2033,119.6
14,4,3,3,2034,119.6
14,4,3,3,2035,119.7
14,4,3,3,2036,119.8
14,4,3,3,2037,119.8
14,4,3,3,2038,119.9
14,4,3,3,2039,119.9
14,4,3,3,2040,120
14,4,3,3,2041,120.1
14,4,3,3,2042,120.1
14,4,3,3,2043,120.2
14,4,3,3,2044,120.2
14,4,3,3,2045,120.3
14,4,3,3,2046,120.4
14,4,3,3,2047,120.4
14,4,3,3,2048,120.5
14,4,3,3,2049,120.6
14,4,3,3,2050,120.6
14,4,4,1,2023,13.7
14,4,4,1,2024,13.8
14,4,4,1,2025,13.8
14,4,4,1,2026,13.9
14,4,4,1,2027,13.9
14,4,4,1,2028,14
14,4,4,1,2029,14.1
14,4,4,1,2030,14.1
14,4,4,1,2031,14.2
14,4,4,1,2032,14.3
14,4,4,1,2033,14.3
14,4,4,1,2034,14.4
14,4,4,1,2035,14.4
14,4,4,1,2036,14.5
14,4,4,1,2037,14.6
14,4,4,1,2038,14.6
14,4,4,1,2039,14.7
14,4,4,1,2040,14.7
14,4,4,1,2041,14.8
14,4,4,1,2042,14.9
14,4,4,1,2043,14.9
14,4,4,1,2044,15
14,4,4,1,2045,15
14,4,4,1,2046,15.1
14,4,4,1,2047,15.2
14,4,4,1,2048,15.2
14,4,4,1,2049,15.3
14,4,4,1,2050,15.3
14,4,4,2,2023,14.3
14,4,4,2,2024,14.4
14,4,4,2,2025,14.4
14,4,4,2,2026,14.5
14,4,4,2,2027,14.6
14,4,4,2,2028,14.6
14,4,4,2,2029,14.7
14,4,4,2,2030,14.7
14,4,4,2,2031,14.8
14,4,4,2,2032,14.9
14,4,4,2,2033,14.9
14,4,4,2,2034,15
14,4,4,2,2035,15
14,4,4,2,2036,15.1
14,4,4,2,2037,15.2
14,4,4,2,2038,15.2
14,4,4,2,2039,15.3
14,4,4,2,2040,15.4
14,4,4,2,2041,15.4
14,4,4,2,2042,15.5
14,4,4,2,2043,15.5
14,4,4,2,2044,15.6
14,4,4,2,2045,15.7
14,4,4,2,2046,15.7
14,4,4,2,2047,15.8
14,4,4,2,2048,15.9
14,4,4,2,2049,15.9
14,4,4,2,2050,16
14,4,4,3,2023,16.1
14,4,4,3,2024,16.1
14,4,4,3,2025,16.2
14,4,4,3,2026,16.3
14,4,4,3,2027,16.3
14,4,4,3,2028,16.4
14,4,4,3,2029,16.4
14,4,4,3,2030,16.5
14,4,4,3,2031,16.6
14,4,4,3,2032,16.6
14,4,4,3,2033,16.7
14,4,4,3,2034,16.8
14,4,4,3,2035,16.8
14,4,4,3,2036,16.9
14,4,4,3,2037,17
14,4,4,3,2038,17
14,4,4,3,2039,17.1
14,4,4,3,2040,17.1
14,4,4,3,2041,17.2
14,4,4,3,2042,17.3
14,4,4,3,2043,17.3
14,4,4,3,2044,17.4
14,4,4,3,2045,17.5
14,4,4,3,2046,17.5
14,4,4,3,2047,17.6
14,4,4,3,2048,17.6
14,4,4,3,2049,17.7
14,4,4,3,2050,17.8
14,4,5,1,2023,999
14,4,5,1,2024,999
14,4,5,1,2025,999
14,4,5,1,2026,999
14,4,5,1,2027,999
14,4,5,1,2028,999
14,4,5,1,2029,999
14,4,5,1,2030,999
14,4,5,1,2031,999
14,4,5,1,2032,999
14,4,5,1,2033,999
14,4,5,1,2034,999
14,4,5,1,2035,999
14,4,5,1,2036,999
14,4,5,1,2037,999
14,4,5,1,2038,999
14,4,5,1,2039,999
14,4,5,1,2040,999
14,4,5,1,2041,999
14,4,5,1,2042,999
14,4,5,1,2043,999
14,4,5,1,2044,999
14,4,5,1,2045,999
14,4,5,1,2046,999
14,4,5,1,2047,999
14,4,5,1,2048,999
14,4,5,1,2049,999
14,4,5,1,2050,999
14,4,6,1,2023,3.4
14,4,6,1,2024,3.4
14,4,6,1,2025,3.4
14,4,6,1,2026,3.4
14,4,6,1,2027,3.4
14,4,6,1,2028,3.4
14,4,6,1,2029,3.4
14,4,6,1,2030,3.4
14,4,6,1,2031,3.4
14,4,6,1,2032,3.4
14,4,6,1,2033,3.4
14,4,6,1,2034,3.4
14,4,6,1,2035,3.4
14,4,6,1,2036,3.4
14,4,6,1,2037,3.4
14,4,6,1,2038,3.4
14,4,6,1,2039,3.4
14,4,6,1,2040,3.4
14,4,6,1,2041,3.4
14,4,6,1,2042,3.4
14,4,6,1,2043,3.4
14,4,6,1,2044,3.4
14,4,6,1,2045,3.4
14,4,6,1,2046,3.4
14,4,6,1,2047,3.4
14,4,6,1,2048,3.4
14,4,6,1,2049,3.4
14,4,6,1,2050,3.4
14,4,7,1,2023,30.7
14,4,7,1,2024,30.6
14,4,7,1,2025,30.5
14,4,7,1,2026,30.3
14,4,7,1,2027,30.2
14,4,7,1,2028,30.1
14,4,7,1,2029,29.9
14,4,7,1,2030,29.8
14,4,7,1,2031,29.7
14,4,7,1,2032,29.5
14,4,7,1,2033,29.4
14,4,7,1,2034,29.3
14,4,7,1,2035,29.1
14,4,7,1,2036,29
14,4,7,1,2037,28.9
14,4,7,1,2038,28.7
14,4,7,1,2039,28.6
14,4,7,1,2040,28.5
14,4,7,1,2041,28.3
14,4,7,1,2042,28.2
14,4,7,1,2043,28.1
14,4,7,1,2044,27.9
14,4,7,1,2045,27.8
14,4,7,1,2046,27.7
14,4,7,1,2047,27.5
14,4,7,1,2048,27.4
14,4,7,1,2049,27.3
14,4,7,1,2050,27.2
14,4,8,1,2023,999
14,4,8,1,2024,999
14,4,8,1,2025,999
14,4,8,1,2026,999
14,4,8,1,2027,999
14,4,8,1,2028,999
14,4,8,1,2029,999
14,4,8,1,2030,999
14,4,8,1,2031,999
14,4,8,1,2032,999
14,4,8,1,2033,999
14,4,8,1,2034,999
14,4,8,1,2035,999
14,4,8,1,2036,999
14,4,8,1,2037,999
14,4,8,1,2038,999
14,4,8,1,2039,999
14,4,8,1,2040,999
14,4,8,1,2041,999
14,4,8,1,2042,999
14,4,8,1,2043,999
14,4,8,1,2044,999
14,4,8,1,2045,999
14,4,8,1,2046,999
14,4,8,1,2047,999
14,4,8,1,2048,999
14,4,8,1,2049,999
14,4,8,1,2050,999
14,4,9,1,2023,3.6
14,4,9,1,2024,3.6
14,4,9,1,2025,3.6
14,4,9,1,2026,3.6
14,4,9,1,2027,3.6
14,4,9,1,2028,3.6
14,4,9,1,2029,3.6
14,4,9,1,2030,3.6
14,4,9,1,2031,3.6
14,4,9,1,2032,3.6
14,4,9,1,2033,3.6
14,4,9,1,2034,3.6
14,4,9,1,2035,3.6
14,4,9,1,2036,3.6
14,4,9,1,2037,3.6
14,4,9,1,2038,3.6
14,4,9,1,2039,3.6
14,4,9,1,2040,3.6
14,4,9,1,2041,3.6
14,4,9,1,2042,3.6
14,4,9,1,2043,3.6
14,4,9,1,2044,3.6
14,4,9,1,2045,3.6
14,4,9,1,2046,3.5
14,4,9,1,2047,3.5
14,4,9,1,2048,3.5
14,4,9,1,2049,3.5
14,4,9,1,2050,3.5
14,4,10,1,2023,0.0001
14,4,10,1,2024,0.0001
14,4,10,1,2025,0.0001
14,4,10,1,2026,0.0001
14,4,10,1,2027,0.0001
14,4,10,1,2028,0.0001
14,4,10,1,2029,0.0001
14,4,10,1,2030,0.0001
14,4,10,1,2031,0.0001
14,4,10,1,2032,0.0001
14,4,10,1,2033,0.0001
14,4,10,1,2034,0.0001
14,4,10,1,2035,0.0001
14,4,10,1,2036,0.0001
14,4,10,1,2037,0.0001
14,4,10,1,2038,0.0001
14,4,10,1,2039,0.0001
14,4,10,1,2040,0.0001
14,4,10,1,2041,0.0001
14,4,10,1,2042,0.0001
14,4,10,1,2043,0.0001
14,4,10,1,2044,0.0001
14,4,10,1,2045,0.0001
14,4,10,1,2046,0.0001
14,4,10,1,2047,0.0001
14,4,10,1,2048,0.0001
14,4,10,1,2049,0.0001
14,4,10,1,2050,0.0001
14,4,10,2,2023,0.0001
14,4,10,2,2024,0.0001
14,4,10,2,2025,0.0001
14,4,10,2,2026,0.0001
14,4,10,2,2027,0.0001
14,4,10,2,2028,0.0001
14,4,10,2,2029,0.0001
14,4,10,2,2030,0.0001
14,4,10,2,2031,0.0001
14,4,10,2,2032,0.0001
14,4,10,2,2033,0.0001
14,4,10,2,2034,0.0001
14,4,10,2,2035,0.0001
14,4,10,2,2036,0.0001
14,4,10,2,2037,0.0001
14,4,10,2,2038,0.0001
14,4,10,2,2039,0.0001
14,4,10,2,2040,0.0001
14,4,10,2,2041,0.0001
14,4,10,2,2042,0.0001
14,4,10,2,2043,0.0001
14,4,10,2,2044,0.0001
14,4,10,2,2045,0.0001
14,4,10,2,2046,0.0001
14,4,10,2,2047,0.0001
14,4,10,2,2048,0.0001
14,4,10,2,2049,0.0001
14,4,10,2,2050,0.0001
14,4,11,1,2023,0.0001
14,4,11,1,2024,0.0001
14,4,11,1,2025,0.0001
14,4,11,1,2026,0.0001
14,4,11,1,2027,0.0001
14,4,11,1,2028,0.0001
14,4,11,1,2029,0.0001
14,4,11,1,2030,0.0001
14,4,11,1,2031,0.0001
14,4,11,1,2032,0.0001
14,4,11,1,2033,0.0001
14,4,11,1,2034,0.0001
14,4,11,1,2035,0.0001
14,4,11,1,2036,0.0001
14,4,11,1,2037,0.0001
14,4,11,1,2038,0.0001
14,4,11,1,2039,0.0001
14,4,11,1,2040,0.0001
14,4,11,1,2041,0.0001
14,4,11,1,2042,0.0001
14,4,11,1,2043,0.0001
14,4,11,1,2044,0.0001
14,4,11,1,2045,0.0001
14,4,11,1,2046,0.0001
14,4,11,1,2047,0.0001
14,4,11,1,2048,0.0001
14,4,11,1,2049,0.0001
14,4,11,1,2050,0.0001
14,4,12,1,2023,0.0001
14,4,12,1,2024,0.0001
14,4,12,1,2025,0.0001
14,4,12,1,2026,0.0001
14,4,12,1,2027,0.0001
14,4,12,1,2028,0.0001
14,4,12,1,2029,0.0001
14,4,12,1,2030,0.0001
14,4,12,1,2031,0.0001
14,4,12,1,2032,0.0001
14,4,12,1,2033,0.0001
14,4,12,1,2034,0.0001
14,4,12,1,2035,0.0001
14,4,12,1,2036,0.0001
14,4,12,1,2037,0.0001
14,4,12,1,2038,0.0001
14,4,12,1,2039,0.0001
14,4,12,1,2040,0.0001
14,4,12,1,2041,0.0001
14,4,12,1,2042,0.0001
14,4,12,1,2043,0.0001
14,4,12,1,2044,0.0001
14,4,12,1,2045,0.0001
14,4,12,1,2046,0.0001
14,4,12,1,2047,0.0001
14,4,12,1,2048,0.0001
14,4,12,1,2049,0.0001
14,4,12,1,2050,0.0001
14,4,13,1,2023,999
14,4,13,1,2024,999
14,4,13,1,2025,999
14,4,13,1,2026,999
14,4,13,1,2027,999
14,4,13,1,2028,999
14,4,13,1,2029,999
14,4,13,1,2030,999
14,4,13,1,2031,999
14,4,13,1,2032,999
14,4,13,1,2033,999
14,4,13,1,2034,999
14,4,13,1,2035,999
14,4,13,1,2036,999
14,4,13,1,2037,999
14,4,13,1,2038,999
14,4,13,1,2039,999
14,4,13,1,2040,999
14,4,13,1,2041,999
14,4,13,1,2042,999
14,4,13,1,2043,999
14,4,13,1,2044,999
14,4,13,1,2045,999
14,4,13,1,2046,999
14,4,13,1,2047,999
14,4,13,1,2048,999
14,4,13,1,2049,999
14,4,13,1,2050,999
14,4,14,1,2023,0.0001
14,4,14,1,2024,0.0001
14,4,14,1,2025,0.0001
14,4,14,1,2026,0.0001
14,4,14,1,2027,0.0001
14,4,14,1,2028,0.0001
14,4,14,1,2029,0.0001
14,4,14,1,2030,0.0001
14,4,14,1,2031,0.0001
14,4,14,1,2032,0.0001
14,4,14,1,2033,0.0001
14,4,14,1,2034,0.0001
14,4,14,1,2035,0.0001
14,4,14,1,2036,0.0001
14,4,14,1,2037,0.0001
14,4,14,1,2038,0.0001
14,4,14,1,2039,0.0001
14,4,14,1,2040,0.0001
14,4,14,1,2041,0.0001
14,4,14,1,2042,0.0001
14,4,14,1,2043,0.0001
14,4,14,1,2044,0.0001
14,4,14,1,2045,0.0001
14,4,14,1,2046,0.0001
14,4,14,1,2047,0.0001
14,4,14,1,2048,0.0001
14,4,14,1,2049,0.0001
14,4,14,1,2050,0.0001
14,4,15,1,2023,0.0001
14,4,15,1,2024,0.0001
14,4,15,1,2025,0.0001
14,4,15,1,2026,0.0001
14,4,15,1,2027,0.0001
14,4,15,1,2028,0.0001
14,4,15,1,2029,0.0001
14,4,15,1,2030,0.0001
14,4,15,1,2031,0.0001
14,4,15,1,2032,0.0001
14,4,15,1,2033,0.0001
14,4,15,1,2034,0.0001
14,4,15,1,2035,0.0001
14,4,15,1,2036,0.0001
14,4,15,1,2037,0.0001
14,4,15,1,2038,0.0001
14,4,15,1,2039,0.0001
14,4,15,1,2040,0.0001
14,4,15,1,2041,0.0001
14,4,15,1,2042,0.0001
14,4,15,1,2043,0.0001
14,4,15,1,2044,0.0001
14,4,15,1,2045,0.0001
14,4,15,1,2046,0.0001
14,4,15,1,2047,0.0001
14,4,15,1,2048,0.0001
14,4,15,1,2049,0.0001
14,4,15,1,2050,0.0001
14,4,15,2,2023,0.0001
14,4,15,2,2024,0.0001
14,4,15,2,2025,0.0001
14,4,15,2,2026,0.0001
14,4,15,2,2027,0.0001
14,4,15,2,2028,0.0001
14,4,15,2,2029,0.0001
14,4,15,2,2030,0.0001
14,4,15,2,2031,0.0001
14,4,15,2,2032,0.0001
14,4,15,2,2033,0.0001
14,4,15,2,2034,0.0001
14,4,15,2,2035,0.0001
14,4,15,2,2036,0.0001
14,4,15,2,2037,0.0001
14,4,15,2,2038,0.0001
14,4,15,2,2039,0.0001
14,4,15,2,2040,0.0001
14,4,15,2,2041,0.0001
14,4,15,2,2042,0.0001
14,4,15,2,2043,0.0001
14,4,15,2,2044,0.0001
14,4,15,2,2045,0.0001
14,4,15,2,2046,0.0001
14,4,15,2,2047,0.0001
14,4,15,2,2048,0.0001
14,4,15,2,2049,0.0001
14,4,15,2,2050,0.0001
15,1,1,1,2023,9.9
15,1,1,1,2024,9.9
15,1,1,1,2025,9.8
15,1,1,1,2026,9.8
15,1,1,1,2027,9.8
15,1,1,1,2028,9.8
15,1,1,1,2029,9.7
15,1,1,1,2030,9.7
15,1,1,1,2031,9.7
15,1,1,1,2032,9.6
