plant_name,plant_id,unit_id,generator_id,unique_id,state,region,technology,heat_rate_mmbtu_per_mwh,capacity_mw,region_id,co2_short_ton_per_mwh
SenecaEnergy,54782,,,54782--,NY,NYISO,Biomass,14.0,17.6,NYISO_C,1.447553492
GraysFerryCogeneration,54785,,,54785--,PA,PJM,GasCombinedCycle,6.11,170.6,PJM_PPL,0.3573651541
EvanstonTownshipHighSchool,54788,,,54788--,IL,PJM,GasCombinedCycle,6.11,2.4,PJM_COMED,0.3573651541
Georgia-PacificBrewtonMill,54789,,,54789--,AL,SERC,Biomass,14.0,69.1,SOCO_SYS,1.447553492
CSLBehringLLC,54790,,,54790--,IL,PJM,GasCombinedCycle,6.11,3.8,PJM_COMED,0.3573651541
StormLake1,54793,,,54793--,IA,MISO,Wind,0.0,105.7,MISO_LRZ3,0.0
DominoSugarBaltimore,54795,,,54795--,MD,PJM,GasCombinedCycle,6.11,17.5,PJM_BGE,0.3573651541
AvalonHydropower,54801,,,54801--,NC,PJM,Hydro,0.0,1.2,DUK_SYS,0.0
MeadCoatedBoard,54802,,,54802--,AL,SERC,Biomass,14.0,116.5,SOCO_SYS,1.447553492
PlymouthStateCollegeCogeneration,54803,,,54803--,NH,ISONE,Oil,12.21,2.8,ISO-NE_NH,0.9959811774
MilfordPowerLP,54805,,,54805--,MA,ISONE,GasCombinedCycle,6.11,204.8,ISO-NE_WCMA,0.3573651541
NewYorkUniversityCentralPlant,54808,,,54808--,NY,NYISO,GasCombinedCycle,6.11,12.8,NYISO_I,0.3573651541
ShepherdCenter,54813,,,54813--,GA,SERC,Oil,12.21,1.7,SOCO_SYS,0.9959811774
Riverwood100Building,54816,,,54816--,GA,SERC,Oil,12.21,1.1,SOCO_SYS,0.9959811774
JohnsonCounty,54817,,,54817--,TX,MISO,GasCombinedCycle,6.11,267.0,OTHER,0.3573651541
191PeachtreeTower,54818,,,54818--,GA,SERC,Oil,12.21,2.4,SOCO_SYS,0.9959811774
SmithfieldFarmlandCorpBladen,54823,,,54823--,NC,PJM,Oil,12.21,28.5,DUK_SYS,0.9959811774
BristolMyersSquibbNewBrunswick,54829,,,54829--,NJ,PJM,GasCombinedCycle,6.11,9.4,PJM_PSEG,0.3573651541
EmoryDecaturHospital,54830,,,54830--,GA,SERC,Oil,12.21,3.6,SOCO_SYS,0.9959811774
EvonikIndustriesAG,54835,,,54835--,IN,PJM,Oil,12.21,1.2,MISO_LRZ6,0.9959811774
ValdostaWaterTreatmentPlant,54839,,,54839--,GA,SERC,Oil,12.21,3.4,SOCO_SYS,0.9959811774
GordonsvilleEnergyLP,54844,,,54844--,VA,PJM,GasCombinedCycle,6.11,218.0,PJM_DOM,0.3573651541
SunTrustPlaza,54845,,,54845--,GA,SERC,Oil,12.21,2.0,SOCO_SYS,0.9959811774
SouthGeorgiaMedicalCenterInc,54848,,,54848--,GA,SERC,Oil,12.21,5.5,SOCO_SYS,0.9959811774
CoxWastetoEnergy,54850,,,54850--,KY,PJM,Biomass,14.0,3.3,PJM_AEP,1.447553492
MMSDJonesIslandWastewater,54851,,,54851--,WI,MISO,GasCombinedCycle,6.11,26.8,MISO_LRZ2,0.3573651541
MarsSnackfoodUS,54855,,,54855--,IL,PJM,GasCombinedCycle,6.11,3.0,PJM_COMED,0.3573651541
SouthwesternBellTelephone,54858,,,54858--,MO,MISO,Oil,12.21,17.2,MISO_LRZ1,0.9959811774
BassettMedicalCenter,54863,,,54863--,NY,NYISO,Oil,12.21,5.6,NYISO_E,0.9959811774
PhoenixHydroProject,54865,,,54865--,NY,NYISO,Hydro,0.0,2.4,NYISO_C,0.0
NeenahPaperMunisingMill,54867,,,54867--,MI,PJM,Coal,11.92,5.8,MISO_LRZ7,1.225655843
AtlantaGiftMartLP,54877,,,54877--,GA,SERC,Oil,12.21,1.2,SOCO_SYS,0.9959811774
DunnPaper,54878,,,54878--,NY,NYISO,Hydro,0.0,1.0,NYISO_C,0.0
KimberlyMill,54885,,,54885--,WI,MISO,Hydro,0.0,2.1,MISO_LRZ2,0.0
PresenceSaintMaryofNazarethHospital,54886,,,54886--,IL,PJM,Oil,12.21,5.1,PJM_COMED,0.9959811774
DSMPharmaceuticals,54887,,,54887--,NC,PJM,Oil,12.21,8.7,DUK_SYS,0.9959811774
PeoplesGeneratingStation,54890,,,54890--,MI,PJM,Biomass,14.0,2.2,MISO_LRZ7,1.447553492
Narrows(NC),54894,,,54894--,NC,PJM,Hydro,0.0,119.0,DUK_SYS,0.0
FallsHydro,54895,,,54895--,NC,PJM,Hydro,0.0,30.0,DUK_SYS,0.0
HighRockHydro,54896,,,54896--,NC,PJM,Hydro,0.0,39.0,DUK_SYS,0.0
TuckertownHydro,54897,,,54897--,NC,PJM,Hydro,0.0,39.0,DUK_SYS,0.0
Santeetlah,54898,,,54898--,NC,PJM,Hydro,0.0,40.0,DUK_SYS,0.0
Cheoah,54899,,,54899--,NC,PJM,Hydro,0.0,143.0,DUK_SYS,0.0
Calderwood,54900,,,54900--,TN,PJM,Hydro,0.0,156.0,TVA_SYS,0.0
Chilhowee,54901,,,54901--,TN,PJM,Hydro,0.0,51.0,TVA_SYS,0.0
AdrianEnergyAssociatesLLC,54903,,,54903--,MI,PJM,Biomass,14.0,2.4,MISO_LRZ7,1.447553492
GeorgiaPacificCenter,54906,,,54906--,GA,SERC,Oil,12.21,1.4,SOCO_SYS,0.9959811774
MassInstTechCntrlUtilities/CogenPlt,54907,,,54907--,MA,ISONE,GasCombinedCycle,6.11,35.4,ISO-NE_WCMA,0.3573651541
Enderlin,54908,,,54908--,ND,MISO,Biomass,14.0,9.8,MISO_LRZ1,1.447553492
BrentRunGeneratingStation,54910,,,54910--,MI,PJM,Biomass,14.0,7.0,MISO_LRZ7,1.447553492
MichiganPowerLP,54915,,,54915--,MI,PJM,GasCombinedCycle,6.11,128.0,MISO_LRZ7,0.3573651541
ErgonRefiningVicksburg,54918,,,54918--,MS,MISO,GasCombinedCycle,6.11,4.5,MISO_LRZ9,0.3573651541
TwinBridgesLFGTE,54925,,,54925--,IN,PJM,GasCombinedCycle,6.11,12.8,MISO_LRZ6,0.3573651541
PrairieViewI&IILFGTE,54926,,,54926--,IN,PJM,GasCombinedCycle,6.11,6.4,MISO_LRZ6,0.3573651541
GrandIsleGasPlant/TreatingStation,54927,,,54927--,LA,MISO,GasCombinedCycle,6.11,8.7,MISO_LRZ9,0.3573651541
AlliantSBD9403AegonDC,54929,,,54929--,IA,MISO,Oil,12.21,4.1,MISO_LRZ3,0.9959811774
MondelezGlobalLLC,54933,,,54933--,IL,PJM,GasCombinedCycle,6.11,5.0,PJM_COMED,0.3573651541
WellesleyCollegeCentralUtilityPlant,54937,,,54937--,MA,ISONE,GasCombinedCycle,6.11,14.7,ISO-NE_WCMA,0.3573651541
HudsonFallsHydroelectricProject,54953,,,54953--,NY,NYISO,Hydro,0.0,44.0,NYISO_E,0.0
DeercroftI&IILFGTE,54956,,,54956--,IN,PJM,GasCombinedCycle,6.11,6.4,MISO_LRZ6,0.3573651541
CargillSalt,54965,,,54965--,MI,PJM,GasCombinedCycle,6.11,4.2,MISO_LRZ7,0.3573651541
"PhoenixInvestors,LLC",54968,,,54968--,IA,MISO,Oil,12.21,5.4,MISO_LRZ3,0.9959811774
DixonHydroelectricDam,54969,,,54969--,IL,PJM,Hydro,0.0,3.0,PJM_COMED,0.0
SauderPowerPlant,54974,,,54974--,OH,PJM,Biomass,14.0,7.2,PJM_ATSI,1.447553492
NewMexicoStateUniversity,54975,,,54975--,NM,SPP,GasCombinedCycle,6.11,4.5,OTHER,0.3573651541
BigSpringWindPowerFacility,54979,,,54979--,TX,MISO,Wind,0.0,34.3,OTHER,0.0
OceanCountyLandfill,54980,,,54980--,NJ,PJM,Biomass,14.0,13.8,PJM_PSEG,1.447553492
SalemEnergySystemsLLC,54984,,,54984--,NC,PJM,Biomass,14.0,3.3,DUK_SYS,1.447553492
CrestwoodDothan,54985,,,54985--,AL,SERC,Oil,12.21,9.0,SOCO_SYS,0.9959811774
PineTreeAcres,54989,,,54989--,MI,PJM,Biomass,14.0,8.8,MISO_LRZ7,1.447553492
IndianaHarborE5ACStation,54995,,,54995--,IN,PJM,Other,9.93,90.0,MISO_LRZ6,0.5807914862
Murphy-BrownLLC,55002,,,55002--,NC,PJM,Oil,12.21,2.4,DUK_SYS,0.9959811774
ThornwoodHighSchool,55004,,,55004--,IL,PJM,GasCombinedCycle,6.11,1.4,PJM_COMED,0.3573651541
ThornridgeHighSchool,55005,,,55005--,IL,PJM,GasCombinedCycle,6.11,1.0,PJM_COMED,0.3573651541
NashuaPlant,55006,,,55006--,NH,ISONE,Biomass,14.0,2.2,ISO-NE_NH,1.447553492
LSP-CottageGroveLP,55010,,,55010--,MN,MISO,GasCombinedCycle,6.11,251.0,MISO_LRZ1,0.3573651541
WhitewaterGeneratingStation,55011,,,55011--,WI,MISO,GasCombinedCycle,6.11,261.0,MISO_LRZ2,0.3573651541
GreeneValleyGasRecovery,55014,,,55014--,IL,PJM,Biomass,14.0,5.8,PJM_COMED,1.447553492
SweenyCogenFacility,55015,,,55015--,TX,MISO,GasCombinedCycle,6.11,436.0,OTHER,0.3573651541
DightonPowerPlant,55026,,,55026--,MA,ISONE,GasCombinedCycle,6.11,165.6,ISO-NE_WCMA,0.3573651541
PapillionCreekWastewater,55027,,,55027--,NE,MISO,Biomass,14.0,1.5,OTHER,1.447553492
DePereEnergyCenter,55029,,,55029--,WI,MISO,GasCombinedCycle,6.11,166.0,MISO_LRZ2,0.3573651541
AndroscogginEnergyCenter,55031,,,55031--,ME,ISONE,GasCombinedCycle,6.11,130.2,ISO-NE_ME,0.3573651541
MissouriRiverWastewaterTreatment,55033,,,55033--,NE,MISO,Biomass,14.0,3.0,OTHER,1.447553492
DavenportWaterPollutionControlPlant,55035,,,55035--,IA,MISO,Biomass,14.0,1.6,MISO_LRZ3,1.447553492
UniversityofTennesseeSteamPlant,55036,,,55036--,TN,PJM,GasCombinedCycle,6.11,4.5,TVA_SYS,0.3573651541
OprylandUSA,55037,,,55037--,TN,PJM,GasCombinedCycle,6.11,3.8,TVA_SYS,0.3573651541
RioBravo,55039,,,55039--,NM,SPP,GasCombinedCycle,6.11,140.7,OTHER,0.3573651541
Mid-GeorgiaCogenerationFacility,55040,,,55040--,GA,SERC,GasCombinedCycle,6.11,303.0,SOCO_SYS,0.3573651541
BridgeportEnergyProject,55042,,,55042--,CT,ISONE,GasCombinedCycle,6.11,538.0,ISO-NE_CT,0.3573651541
PackagingCorp.ofAmericaJacksonMill,55044,,,55044--,AL,SERC,GasCombinedCycle,6.11,42.1,SOCO_SYS,0.3573651541
PasadenaCogeneration,55047,,,55047--,TX,MISO,GasCombinedCycle,6.11,746.0,OTHER,0.3573651541
TivertonPowerPlant,55048,,,55048--,RI,ISONE,GasCombinedCycle,6.11,273.0,ISO-NE_RI,0.3573651541
WestlakePlaquemine,55051,,,55051--,LA,MISO,GasCombinedCycle,6.11,225.0,MISO_LRZ9,0.3573651541
JamesonGasProcessingPlant,55052,,,55052--,TX,MISO,GasCombinedCycle,6.11,1.8,OTHER,0.3573651541
BridgeportGasProcessingPlant,55053,,,55053--,TX,MISO,GasCombinedCycle,6.11,10.4,OTHER,0.3573651541
LivingstonGeneratingFacility,55054,,,55054--,IL,PJM,Biomass,14.0,10.2,PJM_COMED,1.447553492
TenaskaGeorgiaGenerationFacility,55061,,,55061--,GA,SERC,GasCombinedCycle,6.11,945.0,SOCO_SYS,0.3573651541
TenaskaFrontierGenerationStation,55062,,,55062--,TX,MISO,GasCombinedCycle,6.11,860.0,OTHER,0.3573651541
BlackHawkStation,55064,,,55064--,TX,MISO,GasCombinedCycle,6.11,216.4,OTHER,0.3573651541
HeatRecoveryCokeFacility,55066,,,55066--,IN,PJM,Other,9.93,88.0,MISO_LRZ6,0.5807914862
MPEAEnergyCenter,55067,,,55067--,IL,PJM,Oil,12.21,6.0,PJM_COMED,0.9959811774
LakeviewGasRecovery,55074,,,55074--,PA,PJM,Biomass,14.0,6.0,PJM_PPL,1.447553492
RedHillsGeneratingFacility,55076,,,55076--,MS,MISO,Coal,11.92,440.0,MISO_LRZ9,1.225655843
BrownsvillePeakingPower,55081,,,55081--,TN,PJM,GasCombinedCycle,6.11,456.0,TVA_SYS,0.3573651541
GregoryPowerPlant,55086,,,55086--,TX,MISO,GasCombinedCycle,6.11,366.0,OTHER,0.3573651541
MidlothianEnergyFacility,55091,,,55091--,TX,MISO,GasCombinedCycle,6.11,1620.0,OTHER,0.3573651541
MMTauntonEnergy,55093,,,55093--,MA,ISONE,Biomass,14.0,3.6,ISO-NE_WCMA,1.447553492
LamarPowerProject,55097,,,55097--,TX,MISO,GasCombinedCycle,6.11,1004.0,OTHER,0.3573651541
FronteraEnergyCenter,55098,,,55098--,TX,MISO,GasCombinedCycle,6.11,535.0,OTHER,0.3573651541
RumfordPowerLLC,55100,,,55100--,ME,ISONE,GasCombinedCycle,6.11,253.8,ISO-NE_ME,0.3573651541
MRPRockyRoadLLC,55109,,,55109--,IL,PJM,GasCombinedCycle,6.11,335.6,PJM_COMED,0.3573651541
Madison,55110,,,55110--,OH,PJM,GasCombinedCycle,6.11,566.0,PJM_ATSI,0.3573651541
VermillionEnergyFacility,55111,,,55111--,IN,PJM,GasCombinedCycle,6.11,576.0,MISO_LRZ6,0.3573651541
RockinghamCountyCTStation,55116,,,55116--,NC,PJM,GasCombinedCycle,6.11,825.0,DUK_SYS,0.3573651541
RSCogen,55117,,,55117--,LA,MISO,GasCombinedCycle,6.11,415.4,MISO_LRZ9,0.3573651541
NAFTARegionOlefinsComplexCogenFac,55122,,,55122--,TX,MISO,GasCombinedCycle,6.11,70.0,OTHER,0.3573651541
MilfordPowerProject,55126,,,55126--,CT,ISONE,GasCombinedCycle,6.11,510.1,ISO-NE_CT,0.3573651541
"WaltonCountyPower,LLC",55128,,,55128--,GA,SERC,GasCombinedCycle,6.11,454.5,SOCO_SYS,0.3573651541
KendallCountyGenerationFacility,55131,,,55131--,IL,PJM,GasCombinedCycle,6.11,1140.0,PJM_COMED,0.3573651541
ThomsonReutersCampusBldgA-D,55133,,,55133--,MN,MISO,Oil,12.21,11.2,MISO_LRZ1,0.9959811774
AlliantEnergyNeenah,55135,,,55135--,WI,MISO,GasCombinedCycle,6.11,297.6,MISO_LRZ2,0.3573651541
RioNogalesPowerProject,55137,,,55137--,TX,MISO,GasCombinedCycle,6.11,792.0,OTHER,0.3573651541
WolfHollowILP,55139,,,55139--,TX,MISO,GasCombinedCycle,6.11,756.0,OTHER,0.3573651541
HawkRoadFacility,55141,,,55141--,GA,SERC,GasCombinedCycle,6.11,452.2,SOCO_SYS,0.3573651541
HaysEnergyProject,55144,,,55144--,TX,MISO,GasCombinedCycle,6.11,916.0,OTHER,0.3573651541
GreenCountryEnergyLLC,55146,,,55146--,OK,SPP,GasCombinedCycle,6.11,783.0,SPP_OK,0.3573651541
WorthingtonGenerationLLC,55148,,,55148--,IN,PJM,GasCombinedCycle,6.11,169.5,MISO_LRZ6,0.3573651541
LakeRoadGeneratingPlant,55149,,,55149--,CT,ISONE,GasCombinedCycle,6.11,828.8,ISO-NE_CT,0.3573651541
BankofAmericaPlaza,55152,,,55152--,GA,SERC,Oil,12.21,2.6,SOCO_SYS,0.9959811774
LostPines1PowerProject,55154,,,55154--,TX,MISO,GasCombinedCycle,6.11,510.0,OTHER,0.3573651541
MMAlbanyEnergy,55155,,,55155--,NY,NYISO,Biomass,14.0,5.9,NYISO_E,1.447553492
Calcasieu,55165,,,55165--,LA,MISO,GasCombinedCycle,6.11,314.6,MISO_LRZ9,0.3573651541
BastropEnergyCenter,55168,,,55168--,TX,MISO,GasCombinedCycle,6.11,575.0,OTHER,0.3573651541
GraniteRidge,55170,,,55170--,NH,ISONE,GasCombinedCycle,6.11,668.0,ISO-NE_NH,0.3573651541
ThadHillEnergyCenter,55172,,,55172--,TX,MISO,GasCombinedCycle,6.11,763.0,OTHER,0.3573651541
AcadiaEnergyCenter,55173,,,55173--,LA,MISO,GasCombinedCycle,6.11,1064.5,MISO_LRZ9,0.3573651541
ChannelviewCogenerationPlant,55187,,,55187--,TX,MISO,GasCombinedCycle,6.11,750.0,OTHER,0.3573651541
CordovaEnergy,55188,,,55188--,IL,PJM,GasCombinedCycle,6.11,521.2,PJM_COMED,0.3573651541
OsceolaGeneratingStation(FL),55192,,,55192--,FL,FRCC,GasCombinedCycle,6.11,471.0,FRCC_SYS,0.3573651541
Springdale1&2,55196,,,55196--,PA,PJM,GasCombinedCycle,6.11,96.8,PJM_PPL,0.3573651541
RiversideGeneratingLLC,55198,,,55198--,KY,PJM,GasCombinedCycle,6.11,825.0,PJM_AEP,0.3573651541
ElwoodEnergyLLC,55199,,,55199--,IL,PJM,GasCombinedCycle,6.11,1350.0,PJM_COMED,0.3573651541
GibsonCityEnergyCenterLLC,55201,,,55201--,IL,PJM,GasCombinedCycle,6.11,232.0,PJM_COMED,0.3573651541
Pinckneyville,55202,,,55202--,IL,PJM,GasCombinedCycle,6.11,316.0,PJM_COMED,0.3573651541
Kinmundy,55204,,,55204--,IL,PJM,GasCombinedCycle,6.11,208.0,PJM_COMED,0.3573651541
LakeBentonI,55208,,,55208--,MN,MISO,Wind,0.0,103.5,MISO_LRZ1,0.0
ANPBellinghamEnergyProject,55211,,,55211--,MA,ISONE,GasCombinedCycle,6.11,532.9,ISO-NE_WCMA,0.3573651541
ANPBlackstoneEnergyProject,55212,,,55212--,MA,ISONE,GasCombinedCycle,6.11,487.8,ISO-NE_WCMA,0.3573651541
Odessa-EctorPowerPlant,55215,,,55215--,TX,MISO,GasCombinedCycle,6.11,1061.8,OTHER,0.3573651541
MorrisCogenerationLLC,55216,,,55216--,IL,PJM,GasCombinedCycle,6.11,194.0,PJM_COMED,0.3573651541
Attala,55220,,,55220--,MS,MISO,GasCombinedCycle,6.11,459.3,MISO_LRZ9,0.3573651541
HarryL.Oswald,55221,,,55221--,AR,MISO,GasCombinedCycle,6.11,548.0,MISO_LRZ8,0.3573651541
EnnisPowerCompanyLLC,55223,,,55223--,TX,MISO,GasCombinedCycle,6.11,359.5,OTHER,0.3573651541
WheatlandGeneratingFacility,55224,,,55224--,IN,PJM,GasCombinedCycle,6.11,442.0,MISO_LRZ6,0.3573651541
FreestoneEnergyCenter,55226,,,55226--,TX,MISO,GasCombinedCycle,6.11,1032.0,OTHER,0.3573651541
GreenvilleElectricGeneratingStation,55228,,,55228--,OH,PJM,GasCombinedCycle,6.11,196.0,PJM_ATSI,0.3573651541
MontpelierElectricGeneratingStation,55229,,,55229--,IN,PJM,GasCombinedCycle,6.11,233.1,MISO_LRZ6,0.3573651541
JackCounty,55230,,,55230--,TX,MISO,GasCombinedCycle,6.11,1241.0,OTHER,0.3573651541
MarshallEnergyFacility,55232,,,55232--,KY,PJM,GasCombinedCycle,6.11,581.6,PJM_AEP,0.3573651541
HandsomeLakeEnergyLLC,55233,,,55233--,PA,PJM,GasCombinedCycle,6.11,267.5,PJM_PPL,0.3573651541
AudrainGeneratingStation,55234,,,55234--,MO,MISO,GasCombinedCycle,6.11,608.0,MISO_LRZ1,0.3573651541
LeeEnergyFacility,55236,,,55236--,IL,PJM,GasCombinedCycle,6.11,676.8,PJM_COMED,0.3573651541
EnergyShelbyCounty,55237,,,55237--,IL,PJM,GasCombinedCycle,6.11,336.0,PJM_COMED,0.3573651541
NRGRockfordI,55238,,,55238--,IL,PJM,GasCombinedCycle,6.11,361.6,PJM_COMED,0.3573651541
RedOakPowerLLC,55239,,,55239--,NJ,PJM,GasCombinedCycle,6.11,775.9,PJM_PSEG,0.3573651541
"DarbyPower,LLC",55247,,,55247--,OH,PJM,GasCombinedCycle,6.11,480.0,PJM_ATSI,0.3573651541
UniversityParkSouth,55250,,,55250--,IL,PJM,GasCombinedCycle,6.11,300.0,PJM_COMED,0.3573651541
GleasonGeneratingFacility,55251,,,55251--,TN,PJM,GasCombinedCycle,6.11,360.0,TVA_SYS,0.3573651541
CreteEnergyVentureLLC,55253,,,55253--,IL,PJM,GasCombinedCycle,6.11,300.0,PJM_COMED,0.3573651541
WhitingCleanEnergy,55259,,,55259--,IN,PJM,GasCombinedCycle,6.11,513.0,MISO_LRZ6,0.3573651541
BowlingGreenGeneratingStation,55262,,,55262--,OH,PJM,GasCombinedCycle,6.11,38.0,PJM_ATSI,0.3573651541
GalionGeneratingStation,55263,,,55263--,OH,PJM,GasCombinedCycle,6.11,38.0,PJM_ATSI,0.3573651541
NapoleonPeakingStation,55264,,,55264--,OH,PJM,GasCombinedCycle,6.11,38.0,PJM_ATSI,0.3573651541
LakeBentonII,55265,,,55265--,MN,MISO,Wind,0.0,103.5,MISO_LRZ1,0.0
EdwardL.AddisonGeneratingPlant,55267,,,55267--,GA,SERC,GasCombinedCycle,6.11,591.9,SOCO_SYS,0.3573651541
TVASouthavenCombinedCycle,55269,,,55269--,MS,MISO,GasCombinedCycle,6.11,780.0,TVA_SYS,0.3573651541
TenaskaLindsayHillGeneratingStation,55271,,,55271--,AL,SERC,GasCombinedCycle,6.11,848.0,SOCO_SYS,0.3573651541
StateFarmSupportCenterEast,55274,,,55274--,GA,SERC,Oil,12.21,10.8,SOCO_SYS,0.9959811774
OleanderPowerProjectLP,55286,,,55286--,FL,FRCC,GasCombinedCycle,6.11,815.8,FRCC_SYS,0.3573651541
StormLakeII,55287,,,55287--,IA,MISO,Wind,0.0,76.5,MISO_LRZ3,0.0
MedwayHydro,55288,,,55288--,ME,ISONE,Hydro,0.0,3.9,ISO-NE_ME,0.0
WestbrookEnergyCenterPowerPlant,55294,,,55294--,ME,ISONE,GasCombinedCycle,6.11,526.8,ISO-NE_ME,0.3573651541
CalumetEnergyTeamLLC,55296,,,55296--,IL,PJM,GasCombinedCycle,6.11,326.1,PJM_COMED,0.3573651541
NewCovertGeneratingFacility,55297,,,55297--,MI,PJM,GasCombinedCycle,6.11,1586.3,MISO_LRZ7,0.3573651541
ChannelEnergyCenterLLC,55299,,,55299--,TX,MISO,GasCombinedCycle,6.11,760.0,OTHER,0.3573651541
BacontonPowerPlant,55304,,,55304--,GA,SERC,GasCombinedCycle,6.11,95.0,SOCO_SYS,0.3573651541
CalvertCity,55308,,,55308--,KY,PJM,GasCombinedCycle,6.11,23.0,PJM_AEP,0.3573651541
AirProductsPortArthur,55309,,,55309--,TX,MISO,Other,9.93,158.9,OTHER,0.5807914862
BASFFreeportWorks,55311,,,55311--,TX,MISO,GasCombinedCycle,6.11,86.7,OTHER,0.3573651541
InglesideCogeneration,55313,,,55313--,TX,MISO,GasCombinedCycle,6.11,460.0,OTHER,0.3573651541
ForeRiverGeneratingStation,55317,,,55317--,MA,ISONE,GasCombinedCycle,6.11,724.0,ISO-NE_WCMA,0.3573651541
AthensRegionalMedicalCenter,55319,,,55319--,GA,SERC,Oil,12.21,4.6,SOCO_SYS,0.9959811774
WiseCountyPowerLLC,55320,,,55320--,TX,MISO,GasCombinedCycle,6.11,735.0,OTHER,0.3573651541
WashingtonCountyPowerLLC,55332,,,55332--,GA,SERC,GasCombinedCycle,6.11,623.4,SOCO_SYS,0.3573651541
IronwoodLLC,55337,,,55337--,PA,PJM,GasCombinedCycle,6.11,760.0,PJM_PPL,0.3573651541
DellPowerStation,55340,,,55340--,AR,MISO,GasCombinedCycle,6.11,478.0,MISO_LRZ8,0.3573651541
WoodstockWindfarm,55342,,,55342--,MN,MISO,Wind,0.0,9.2,MISO_LRZ1,0.0
Armstrong,55347,,,55347--,PA,PJM,GasCombinedCycle,6.11,670.7,PJM_PPL,0.3573651541
TroyEnergyLLC,55348,,,55348--,OH,PJM,GasCombinedCycle,6.11,707.0,PJM_ATSI,0.3573651541
PleasantsEnergyLLC,55349,,,55349--,WV,PJM,GasCombinedCycle,6.11,338.3,PJM_AEP,0.3573651541
LakotaRidgeLLC,55353,,,55353--,MN,MISO,Wind,0.0,11.2,MISO_LRZ1,0.0
ShaokatanHillsLLC,55354,,,55354--,MN,MISO,Wind,0.0,11.8,MISO_LRZ1,0.0
JackFuscoEnergyCenter,55357,,,55357--,TX,MISO,GasCombinedCycle,6.11,538.0,OTHER,0.3573651541
SugarCreekPower,55364,,,55364--,IN,PJM,GasCombinedCycle,6.11,537.3,MISO_LRZ6,0.3573651541
ExelonLaPorteGeneratingStation,55365,,,55365--,TX,MISO,GasCombinedCycle,6.11,144.0,OTHER,0.3573651541
"GreenMountainStorage,LLC",55370,,,55370--,PA,PJM,Other,9.93,10.4,PJM_PPL,0.5807914862
Gans,55377,,,55377--,PA,PJM,GasCombinedCycle,6.11,96.8,PJM_PPL,0.3573651541
ThomasASmithEnergyFacility,55382,,,55382--,GA,SERC,GasCombinedCycle,6.11,1353.0,SOCO_SYS,0.3573651541
StateFarmInsurSupportCenterCentral,55390,,,55390--,TX,MISO,Oil,12.21,10.8,OTHER,0.9959811774
CrossroadsEnergyCenter,55395,,,55395--,MS,MISO,GasCombinedCycle,6.11,308.0,MISO_LRZ9,0.3573651541
WashingtonEnergyFacility,55397,,,55397--,OH,PJM,GasCombinedCycle,6.11,661.0,PJM_ATSI,0.3573651541
RollingHillsGenerating,55401,,,55401--,OH,PJM,GasCombinedCycle,6.11,925.0,PJM_ATSI,0.3573651541
RenaissancePowerPlant,55402,,,55402--,MI,PJM,GasCombinedCycle,6.11,652.0,MISO_LRZ7,0.3573651541
CarvilleEnergyLLC,55404,,,55404--,LA,MISO,GasCombinedCycle,6.11,521.0,MISO_LRZ9,0.3573651541
AthensGeneratingPlant,55405,,,55405--,NY,NYISO,GasCombinedCycle,6.11,990.1,NYISO_E,0.3573651541
BobbyCSmithJrEnergyFacility,55406,,,55406--,GA,SERC,GasCombinedCycle,6.11,532.0,SOCO_SYS,0.3573651541
CalhounEnergyCenter,55409,,,55409--,AL,SERC,GasCombinedCycle,6.11,704.0,SOCO_SYS,0.3573651541
OspreyEnergyCenterPowerPlant,55412,,,55412--,FL,FRCC,GasCombinedCycle,6.11,616.0,FPC_SYS,0.3573651541
ShadyHillsGeneratingStation,55414,,,55414--,FL,FRCC,GasCombinedCycle,6.11,463.2,FRCC_SYS,0.3573651541
VandolahPowerStation,55415,,,55415--,FL,FRCC,GasCombinedCycle,6.11,660.0,FRCC_SYS,0.3573651541
RaccoonCreekEnergyCenter,55417,,,55417--,IL,PJM,GasCombinedCycle,6.11,304.0,PJM_COMED,0.3573651541
HotSpringGeneratingFacility,55418,,,55418--,AR,MISO,GasCombinedCycle,6.11,562.7,MISO_LRZ8,0.3573651541
PlaquemineCogenerationPlant,55419,,,55419--,LA,MISO,GasCombinedCycle,6.11,890.8,MISO_LRZ9,0.3573651541
KentuckyMills,55429,,,55429--,KY,PJM,Biomass,14.0,49.0,PJM_AEP,1.447553492
BayouCovePeakingPower,55433,,,55433--,LA,MISO,GasCombinedCycle,6.11,291.1,MISO_LRZ9,0.3573651541
MRPElginLLC,55438,,,55438--,IL,PJM,GasCombinedCycle,6.11,489.3,PJM_COMED,0.3573651541
CentralAlabamaGeneratingStation,55440,,,55440--,AL,SERC,GasCombinedCycle,6.11,917.0,SOCO_SYS,0.3573651541
ColumbiaEnergyCenter,55447,,,55447--,MO,MISO,GasCombinedCycle,6.11,140.0,MISO_LRZ1,0.3573651541
MagnoliaPowerPlant,55451,,,55451--,MS,MISO,GasCombinedCycle,6.11,918.0,TVA_SYS,0.3573651541
IndeckNilesEnergyCenter,55460,,,55460--,MI,PJM,GasCombinedCycle,6.11,1081.5,MISO_LRZ7,0.3573651541
Ouachita,55467,,,55467--,LA,MISO,GasCombinedCycle,6.11,722.0,MISO_LRZ9,0.3573651541
GreenPower2,55470,,,55470--,TX,MISO,GasCombinedCycle,6.11,624.0,OTHER,0.3573651541
