
year,region_id,scenario_id,fuel,price_per_mmbtu
2049,PJM_AEP,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,PJM_AEP,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,PJM_AEP,LOW_GAS_SUPPLY,URANIUM,0.61
2049,PJM_ATSI,LOW_GAS_SUPPLY,GAS,8.7693
2049,PJM_ATSI,LOW_GAS_SUPPLY,COAL,2.9686
2049,PJM_ATSI,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,PJM_ATSI,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,PJM_ATSI,LOW_GAS_SUPPLY,URANIUM,0.61
2049,PJM_BGE,LOW_GAS_SUPPLY,GAS,8.7693
2049,PJM_BGE,LOW_GAS_SUPPLY,COAL,2.9686
2049,PJM_BGE,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,PJM_BGE,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,PJM_BGE,LOW_GAS_SUPPLY,URANIUM,0.61
2049,PJM_COMED,LOW_GAS_SUPPLY,GAS,8.7693
2049,PJM_COMED,LOW_GAS_SUPPLY,COAL,2.9686
2049,PJM_COMED,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,PJM_COMED,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,PJM_COMED,LOW_GAS_SUPPLY,URANIUM,0.61
2049,PJM_DAYTON,LOW_GAS_SUPPLY,GAS,8.7693
2049,PJM_DAYTON,LOW_GAS_SUPPLY,COAL,2.9686
2049,PJM_DAYTON,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,PJM_DAYTON,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,PJM_DAYTON,LOW_GAS_SUPPLY,URANIUM,0.61
2049,PJM_DEOK,LOW_GAS_SUPPLY,GAS,8.7693
2049,PJM_DEOK,LOW_GAS_SUPPLY,COAL,2.9686
2049,PJM_DEOK,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,PJM_DEOK,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,PJM_DEOK,LOW_GAS_SUPPLY,URANIUM,0.61
2049,PJM_DOM,LOW_GAS_SUPPLY,GAS,8.7693
2049,PJM_DOM,LOW_GAS_SUPPLY,COAL,2.9686
2049,PJM_DOM,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,PJM_DOM,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,PJM_DOM,LOW_GAS_SUPPLY,URANIUM,0.61
2049,PJM_DPL,LOW_GAS_SUPPLY,GAS,8.7693
2049,PJM_DPL,LOW_GAS_SUPPLY,COAL,2.9686
2049,PJM_DPL,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,PJM_DPL,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,PJM_DPL,LOW_GAS_SUPPLY,URANIUM,0.61
2049,PJM_DUQ,LOW_GAS_SUPPLY,GAS,8.7693
2049,PJM_DUQ,LOW_GAS_SUPPLY,COAL,2.9686
2049,PJM_DUQ,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,PJM_DUQ,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,PJM_DUQ,LOW_GAS_SUPPLY,URANIUM,0.61
2049,PJM_JCPL,LOW_GAS_SUPPLY,GAS,8.7693
2049,PJM_JCPL,LOW_GAS_SUPPLY,COAL,2.9686
2049,PJM_JCPL,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,PJM_JCPL,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,PJM_JCPL,LOW_GAS_SUPPLY,URANIUM,0.61
2049,PJM_METED,LOW_GAS_SUPPLY,GAS,8.7693
2049,PJM_METED,LOW_GAS_SUPPLY,COAL,2.9686
2049,PJM_METED,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,PJM_METED,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,PJM_METED,LOW_GAS_SUPPLY,URANIUM,0.61
2049,PJM_PECO,LOW_GAS_SUPPLY,GAS,8.7693
2049,PJM_PECO,LOW_GAS_SUPPLY,COAL,2.9686
2049,PJM_PECO,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,PJM_PECO,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,PJM_PECO,LOW_GAS_SUPPLY,URANIUM,0.61
2049,PJM_PENELEC,LOW_GAS_SUPPLY,GAS,8.7693
2049,PJM_PENELEC,LOW_GAS_SUPPLY,COAL,2.9686
2049,PJM_PENELEC,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,PJM_PENELEC,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,PJM_PENELEC,LOW_GAS_SUPPLY,URANIUM,0.61
2049,PJM_PEPCO,LOW_GAS_SUPPLY,GAS,8.7693
2049,PJM_PEPCO,LOW_GAS_SUPPLY,COAL,2.9686
2049,PJM_PEPCO,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,PJM_PEPCO,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,PJM_PEPCO,LOW_GAS_SUPPLY,URANIUM,0.61
2049,PJM_PPL,LOW_GAS_SUPPLY,GAS,8.7693
2049,PJM_PPL,LOW_GAS_SUPPLY,COAL,2.9686
2049,PJM_PPL,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,PJM_PPL,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,PJM_PPL,LOW_GAS_SUPPLY,URANIUM,0.61
2049,PJM_PSEG,LOW_GAS_SUPPLY,GAS,8.7693
2049,PJM_PSEG,LOW_GAS_SUPPLY,COAL,2.9686
2049,PJM_PSEG,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,PJM_PSEG,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,PJM_PSEG,LOW_GAS_SUPPLY,URANIUM,0.61
2049,PJM_RECO,LOW_GAS_SUPPLY,GAS,8.7693
2049,PJM_RECO,LOW_GAS_SUPPLY,COAL,2.9686
2049,PJM_RECO,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,PJM_RECO,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,PJM_RECO,LOW_GAS_SUPPLY,URANIUM,0.61
2049,MISO_NORTH,LOW_GAS_SUPPLY,GAS,8.5713
2049,MISO_NORTH,LOW_GAS_SUPPLY,COAL,2.9686
2049,MISO_NORTH,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,MISO_NORTH,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,MISO_NORTH,LOW_GAS_SUPPLY,URANIUM,0.61
2049,MISO_SOUTH,LOW_GAS_SUPPLY,GAS,8.5713
2049,MISO_SOUTH,LOW_GAS_SUPPLY,COAL,2.9686
2049,MISO_SOUTH,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,MISO_SOUTH,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,MISO_SOUTH,LOW_GAS_SUPPLY,URANIUM,0.61
2049,MISO_LRZ1,LOW_GAS_SUPPLY,GAS,8.5713
2049,MISO_LRZ1,LOW_GAS_SUPPLY,COAL,2.9686
2049,MISO_LRZ1,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,MISO_LRZ1,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,MISO_LRZ1,LOW_GAS_SUPPLY,URANIUM,0.61
2049,MISO_LRZ2,LOW_GAS_SUPPLY,GAS,8.5713
2049,MISO_LRZ2,LOW_GAS_SUPPLY,COAL,2.9686
2049,MISO_LRZ2,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,MISO_LRZ2,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,MISO_LRZ2,LOW_GAS_SUPPLY,URANIUM,0.61
2049,MISO_LRZ3,LOW_GAS_SUPPLY,GAS,8.5713
2049,MISO_LRZ3,LOW_GAS_SUPPLY,COAL,2.9686
2049,MISO_LRZ3,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,MISO_LRZ3,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,MISO_LRZ3,LOW_GAS_SUPPLY,URANIUM,0.61
2049,MISO_LRZ4,LOW_GAS_SUPPLY,GAS,8.5713
2049,MISO_LRZ4,LOW_GAS_SUPPLY,COAL,2.9686
2049,MISO_LRZ4,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,MISO_LRZ4,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,MISO_LRZ4,LOW_GAS_SUPPLY,URANIUM,0.61
2049,MISO_LRZ6,LOW_GAS_SUPPLY,GAS,8.5713
2049,MISO_LRZ6,LOW_GAS_SUPPLY,COAL,2.9686
2049,MISO_LRZ6,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,MISO_LRZ6,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,MISO_LRZ6,LOW_GAS_SUPPLY,URANIUM,0.61
2049,MISO_LRZ7,LOW_GAS_SUPPLY,GAS,8.5713
2049,MISO_LRZ7,LOW_GAS_SUPPLY,COAL,2.9686
2049,MISO_LRZ7,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,MISO_LRZ7,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,MISO_LRZ7,LOW_GAS_SUPPLY,URANIUM,0.61
2049,MISO_LRZ8,LOW_GAS_SUPPLY,GAS,8.5713
2049,MISO_LRZ8,LOW_GAS_SUPPLY,COAL,2.9686
2049,MISO_LRZ8,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,MISO_LRZ8,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,MISO_LRZ8,LOW_GAS_SUPPLY,URANIUM,0.61
2049,MISO_LRZ9,LOW_GAS_SUPPLY,GAS,8.5713
2049,MISO_LRZ9,LOW_GAS_SUPPLY,COAL,2.9686
2049,MISO_LRZ9,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,MISO_LRZ9,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,MISO_LRZ9,LOW_GAS_SUPPLY,URANIUM,0.61
2049,SOCO_SYS,LOW_GAS_SUPPLY,GAS,8.5713
2049,SOCO_SYS,LOW_GAS_SUPPLY,COAL,2.9686
2049,SOCO_SYS,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,SOCO_SYS,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,SOCO_SYS,LOW_GAS_SUPPLY,URANIUM,0.61
2049,TVA_SYS,LOW_GAS_SUPPLY,GAS,8.5713
2049,TVA_SYS,LOW_GAS_SUPPLY,COAL,2.9686
2049,TVA_SYS,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,TVA_SYS,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,TVA_SYS,LOW_GAS_SUPPLY,URANIUM,0.61
2049,DUK_SYS,LOW_GAS_SUPPLY,GAS,8.5713
2049,DUK_SYS,LOW_GAS_SUPPLY,COAL,2.9686
2049,DUK_SYS,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,DUK_SYS,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,DUK_SYS,LOW_GAS_SUPPLY,URANIUM,0.61
2049,SANTEE_COOPER_SYS,LOW_GAS_SUPPLY,GAS,8.5713
2049,SANTEE_COOPER_SYS,LOW_GAS_SUPPLY,COAL,2.9686
2049,SANTEE_COOPER_SYS,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,SANTEE_COOPER_SYS,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,SANTEE_COOPER_SYS,LOW_GAS_SUPPLY,URANIUM,0.61
2049,SCEG_SYS,LOW_GAS_SUPPLY,GAS,8.5713
2049,SCEG_SYS,LOW_GAS_SUPPLY,COAL,2.9686
2049,SCEG_SYS,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,SCEG_SYS,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,SCEG_SYS,LOW_GAS_SUPPLY,URANIUM,0.61
2049,ENTERGY_SYS,LOW_GAS_SUPPLY,GAS,8.5713
2049,ENTERGY_SYS,LOW_GAS_SUPPLY,COAL,2.9686
2049,ENTERGY_SYS,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,ENTERGY_SYS,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,ENTERGY_SYS,LOW_GAS_SUPPLY,URANIUM,0.61
2049,FPL_SYS,LOW_GAS_SUPPLY,GAS,8.5713
2049,FPL_SYS,LOW_GAS_SUPPLY,COAL,2.9686
2049,FPL_SYS,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,FPL_SYS,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,FPL_SYS,LOW_GAS_SUPPLY,URANIUM,0.61
2049,FPC_SYS,LOW_GAS_SUPPLY,GAS,8.5713
2049,FPC_SYS,LOW_GAS_SUPPLY,COAL,2.9686
2049,FPC_SYS,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,FPC_SYS,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,FPC_SYS,LOW_GAS_SUPPLY,URANIUM,0.61
2049,TECO_SYS,LOW_GAS_SUPPLY,GAS,8.5713
2049,TECO_SYS,LOW_GAS_SUPPLY,COAL,2.9686
2049,TECO_SYS,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,TECO_SYS,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,TECO_SYS,LOW_GAS_SUPPLY,URANIUM,0.61
2049,JEA_SYS,LOW_GAS_SUPPLY,GAS,8.5713
2049,JEA_SYS,LOW_GAS_SUPPLY,COAL,2.9686
2049,JEA_SYS,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,JEA_SYS,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,JEA_SYS,LOW_GAS_SUPPLY,URANIUM,0.61
2049,FMPA_SYS,LOW_GAS_SUPPLY,GAS,8.5713
2049,FMPA_SYS,LOW_GAS_SUPPLY,COAL,2.9686
2049,FMPA_SYS,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,FMPA_SYS,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,FMPA_SYS,LOW_GAS_SUPPLY,URANIUM,0.61
2049,FRCC_SYS,LOW_GAS_SUPPLY,GAS,8.5713
2049,FRCC_SYS,LOW_GAS_SUPPLY,COAL,2.9686
2049,FRCC_SYS,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,FRCC_SYS,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,FRCC_SYS,LOW_GAS_SUPPLY,URANIUM,0.61
2049,SPP_MO,LOW_GAS_SUPPLY,GAS,8.5713
2049,SPP_MO,LOW_GAS_SUPPLY,COAL,2.9686
2049,SPP_MO,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,SPP_MO,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,SPP_MO,LOW_GAS_SUPPLY,URANIUM,0.61
2049,SPP_AR,LOW_GAS_SUPPLY,GAS,8.5713
2049,SPP_AR,LOW_GAS_SUPPLY,COAL,2.9686
2049,SPP_AR,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,SPP_AR,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,SPP_AR,LOW_GAS_SUPPLY,URANIUM,0.61
2049,SPP_LA,LOW_GAS_SUPPLY,GAS,8.5713
2049,SPP_LA,LOW_GAS_SUPPLY,COAL,2.9686
2049,SPP_LA,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,SPP_LA,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,SPP_LA,LOW_GAS_SUPPLY,URANIUM,0.61
2049,SPP_OK,LOW_GAS_SUPPLY,GAS,8.5713
2049,SPP_OK,LOW_GAS_SUPPLY,COAL,2.9686
2049,SPP_OK,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,SPP_OK,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,SPP_OK,LOW_GAS_SUPPLY,URANIUM,0.61
2049,ONTARIO,LOW_GAS_SUPPLY,GAS,8.3753
2049,ONTARIO,LOW_GAS_SUPPLY,COAL,2.9686
2049,ONTARIO,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,ONTARIO,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,ONTARIO,LOW_GAS_SUPPLY,URANIUM,0.61
2049,QUEBEC,LOW_GAS_SUPPLY,GAS,8.3753
2049,QUEBEC,LOW_GAS_SUPPLY,COAL,2.9686
2049,QUEBEC,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,QUEBEC,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,QUEBEC,LOW_GAS_SUPPLY,URANIUM,0.61
2049,MARITIMES,LOW_GAS_SUPPLY,GAS,8.3753
2049,MARITIMES,LOW_GAS_SUPPLY,COAL,2.9686
2049,MARITIMES,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,MARITIMES,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,MARITIMES,LOW_GAS_SUPPLY,URANIUM,0.61
2049,CANADA_MARITIMES,LOW_GAS_SUPPLY,GAS,8.3753
2049,CANADA_MARITIMES,LOW_GAS_SUPPLY,COAL,2.9686
2049,CANADA_MARITIMES,LOW_GAS_SUPPLY,DISTILLATE,17.041
2049,CANADA_MARITIMES,LOW_GAS_SUPPLY,RESIDUAL,11.4827
2049,CANADA_MARITIMES,LOW_GAS_SUPPLY,URANIUM,0.61
2050,ISO-NE_CT,LOW_GAS_SUPPLY,GAS,10.064
2050,ISO-NE_CT,LOW_GAS_SUPPLY,COAL,3.0
2050,ISO-NE_CT,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,ISO-NE_CT,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,ISO-NE_CT,LOW_GAS_SUPPLY,URANIUM,0.61
2050,ISO-NE_ME,LOW_GAS_SUPPLY,GAS,10.064
2050,ISO-NE_ME,LOW_GAS_SUPPLY,COAL,3.0
2050,ISO-NE_ME,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,ISO-NE_ME,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,ISO-NE_ME,LOW_GAS_SUPPLY,URANIUM,0.61
2050,ISO-NE_NH,LOW_GAS_SUPPLY,GAS,10.064
2050,ISO-NE_NH,LOW_GAS_SUPPLY,COAL,3.0
2050,ISO-NE_NH,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,ISO-NE_NH,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,ISO-NE_NH,LOW_GAS_SUPPLY,URANIUM,0.61
2050,ISO-NE_RI,LOW_GAS_SUPPLY,GAS,10.064
2050,ISO-NE_RI,LOW_GAS_SUPPLY,COAL,3.0
2050,ISO-NE_RI,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,ISO-NE_RI,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,ISO-NE_RI,LOW_GAS_SUPPLY,URANIUM,0.61
2050,ISO-NE_VT,LOW_GAS_SUPPLY,GAS,10.064
2050,ISO-NE_VT,LOW_GAS_SUPPLY,COAL,3.0
2050,ISO-NE_VT,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,ISO-NE_VT,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,ISO-NE_VT,LOW_GAS_SUPPLY,URANIUM,0.61
2050,ISO-NE_SEMA,LOW_GAS_SUPPLY,GAS,10.064
2050,ISO-NE_SEMA,LOW_GAS_SUPPLY,COAL,3.0
2050,ISO-NE_SEMA,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,ISO-NE_SEMA,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,ISO-NE_SEMA,LOW_GAS_SUPPLY,URANIUM,0.61
2050,ISO-NE_WCMA,LOW_GAS_SUPPLY,GAS,10.064
2050,ISO-NE_WCMA,LOW_GAS_SUPPLY,COAL,3.0
2050,ISO-NE_WCMA,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,ISO-NE_WCMA,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,ISO-NE_WCMA,LOW_GAS_SUPPLY,URANIUM,0.61
2050,ISO-NE_NEMA,LOW_GAS_SUPPLY,GAS,10.064
2050,ISO-NE_NEMA,LOW_GAS_SUPPLY,COAL,3.0
2050,ISO-NE_NEMA,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,ISO-NE_NEMA,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,ISO-NE_NEMA,LOW_GAS_SUPPLY,URANIUM,0.61
2050,NYISO_A,LOW_GAS_SUPPLY,GAS,8.964
2050,NYISO_A,LOW_GAS_SUPPLY,COAL,3.0
2050,NYISO_A,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,NYISO_A,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,NYISO_A,LOW_GAS_SUPPLY,URANIUM,0.61
2050,NYISO_B,LOW_GAS_SUPPLY,GAS,8.964
2050,NYISO_B,LOW_GAS_SUPPLY,COAL,3.0
2050,NYISO_B,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,NYISO_B,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,NYISO_B,LOW_GAS_SUPPLY,URANIUM,0.61
2050,NYISO_C,LOW_GAS_SUPPLY,GAS,8.964
2050,NYISO_C,LOW_GAS_SUPPLY,COAL,3.0
2050,NYISO_C,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,NYISO_C,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,NYISO_C,LOW_GAS_SUPPLY,URANIUM,0.61
2050,NYISO_D,LOW_GAS_SUPPLY,GAS,8.964
2050,NYISO_D,LOW_GAS_SUPPLY,COAL,3.0
2050,NYISO_D,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,NYISO_D,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,NYISO_D,LOW_GAS_SUPPLY,URANIUM,0.61
2050,NYISO_E,LOW_GAS_SUPPLY,GAS,8.964
2050,NYISO_E,LOW_GAS_SUPPLY,COAL,3.0
2050,NYISO_E,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,NYISO_E,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,NYISO_E,LOW_GAS_SUPPLY,URANIUM,0.61
2050,NYISO_F,LOW_GAS_SUPPLY,GAS,8.964
2050,NYISO_F,LOW_GAS_SUPPLY,COAL,3.0
2050,NYISO_F,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,NYISO_F,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,NYISO_F,LOW_GAS_SUPPLY,URANIUM,0.61
2050,NYISO_G,LOW_GAS_SUPPLY,GAS,8.964
2050,NYISO_G,LOW_GAS_SUPPLY,COAL,3.0
2050,NYISO_G,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,NYISO_G,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,NYISO_G,LOW_GAS_SUPPLY,URANIUM,0.61
2050,NYISO_H,LOW_GAS_SUPPLY,GAS,8.964
2050,NYISO_H,LOW_GAS_SUPPLY,COAL,3.0
2050,NYISO_H,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,NYISO_H,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,NYISO_H,LOW_GAS_SUPPLY,URANIUM,0.61
2050,NYISO_I,LOW_GAS_SUPPLY,GAS,8.964
2050,NYISO_I,LOW_GAS_SUPPLY,COAL,3.0
2050,NYISO_I,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,NYISO_I,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,NYISO_I,LOW_GAS_SUPPLY,URANIUM,0.61
2050,NYISO_J,LOW_GAS_SUPPLY,GAS,10.064
2050,NYISO_J,LOW_GAS_SUPPLY,COAL,3.0
2050,NYISO_J,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,NYISO_J,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,NYISO_J,LOW_GAS_SUPPLY,URANIUM,0.61
2050,NYISO_K,LOW_GAS_SUPPLY,GAS,10.064
2050,NYISO_K,LOW_GAS_SUPPLY,COAL,3.0
2050,NYISO_K,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,NYISO_K,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,NYISO_K,LOW_GAS_SUPPLY,URANIUM,0.61
2050,PJM_AECO,LOW_GAS_SUPPLY,GAS,8.964
2050,PJM_AECO,LOW_GAS_SUPPLY,COAL,3.0
2050,PJM_AECO,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,PJM_AECO,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,PJM_AECO,LOW_GAS_SUPPLY,URANIUM,0.61
2050,PJM_APS,LOW_GAS_SUPPLY,GAS,8.964
2050,PJM_APS,LOW_GAS_SUPPLY,COAL,3.0
2050,PJM_APS,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,PJM_APS,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,PJM_APS,LOW_GAS_SUPPLY,URANIUM,0.61
2050,PJM_AEP,LOW_GAS_SUPPLY,GAS,8.964
2050,PJM_AEP,LOW_GAS_SUPPLY,COAL,3.0
2050,PJM_AEP,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,PJM_AEP,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,PJM_AEP,LOW_GAS_SUPPLY,URANIUM,0.61
2050,PJM_ATSI,LOW_GAS_SUPPLY,GAS,8.964
2050,PJM_ATSI,LOW_GAS_SUPPLY,COAL,3.0
2050,PJM_ATSI,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,PJM_ATSI,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,PJM_ATSI,LOW_GAS_SUPPLY,URANIUM,0.61
2050,PJM_BGE,LOW_GAS_SUPPLY,GAS,8.964
2050,PJM_BGE,LOW_GAS_SUPPLY,COAL,3.0
2050,PJM_BGE,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,PJM_BGE,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,PJM_BGE,LOW_GAS_SUPPLY,URANIUM,0.61
2050,PJM_COMED,LOW_GAS_SUPPLY,GAS,8.964
2050,PJM_COMED,LOW_GAS_SUPPLY,COAL,3.0
2050,PJM_COMED,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,PJM_COMED,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,PJM_COMED,LOW_GAS_SUPPLY,URANIUM,0.61
2050,PJM_DAYTON,LOW_GAS_SUPPLY,GAS,8.964
2050,PJM_DAYTON,LOW_GAS_SUPPLY,COAL,3.0
2050,PJM_DAYTON,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,PJM_DAYTON,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,PJM_DAYTON,LOW_GAS_SUPPLY,URANIUM,0.61
2050,PJM_DEOK,LOW_GAS_SUPPLY,GAS,8.964
2050,PJM_DEOK,LOW_GAS_SUPPLY,COAL,3.0
2050,PJM_DEOK,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,PJM_DEOK,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,PJM_DEOK,LOW_GAS_SUPPLY,URANIUM,0.61
2050,PJM_DOM,LOW_GAS_SUPPLY,GAS,8.964
2050,PJM_DOM,LOW_GAS_SUPPLY,COAL,3.0
2050,PJM_DOM,LOW_GAS_SUPPLY,DISTILLATE,17.1845
2050,PJM_DOM,LOW_GAS_SUPPLY,RESIDUAL,11.5794
2050,PJM_DOM,LOW_GAS_SUPPLY,URANIUM,0.61
2050,PJM_DPL,LOW_GAS_SUPPLY,GAS,8.964
2050,PJM_DPL,LOW_GAS_SUPPLY,COAL,3.0
