region_id,state_or_province,scenario_name,year,load_gwh
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2046,8470.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2047,8690.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2048,8920.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2049,9110.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2050,9310.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2025,11550.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2026,10980.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2027,10910.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2028,10820.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2029,10720.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2030,10690.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2031,10690.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2032,10750.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2033,10770.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2034,10860.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2035,11000.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2036,11190.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2037,11360.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2038,11580.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2039,11830.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2040,12120.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2041,12370.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2042,12670.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2043,13020.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2044,13390.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2045,13730.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2046,14110.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2047,14480.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2048,14880.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2049,15210.0
NYISO_F,NY,nyiso_gold_book_2025_lower_forecast,2050,15570.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2025,9450.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2026,9260.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2027,9300.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2028,9370.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2029,9330.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2030,9340.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2031,9360.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2032,9470.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2033,9520.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2034,9650.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2035,9830.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2036,10000.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2037,10190.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2038,10440.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2039,10710.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2040,11000.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2041,11260.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2042,11570.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2043,11910.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2044,12300.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2045,12650.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2046,13050.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2047,13430.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2048,13840.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2049,14190.0
NYISO_G,NY,nyiso_gold_book_2025_lower_forecast,2050,14570.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2025,2760.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2026,2770.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2027,2770.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2028,2770.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2029,2770.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2030,2770.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2031,2790.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2032,2820.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2033,2840.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2034,2870.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2035,2910.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2036,2950.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2037,3000.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2038,3040.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2039,3100.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2040,3160.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2041,3210.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2042,3260.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2043,3330.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2044,3400.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2045,3460.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2046,3540.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2047,3610.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2048,3680.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2049,3740.0
NYISO_H,NY,nyiso_gold_book_2025_lower_forecast,2050,3810.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2025,5880.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2026,5810.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2027,5830.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2028,5870.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2029,5890.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2030,5930.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2031,5980.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2032,6060.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2033,6100.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2034,6180.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2035,6270.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2036,6380.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2037,6470.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2038,6580.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2039,6700.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2040,6830.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2041,6940.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2042,7060.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2043,7200.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2044,7350.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2045,7480.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2046,7640.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2047,7780.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2048,7940.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2049,8070.0
NYISO_I,NY,nyiso_gold_book_2025_lower_forecast,2050,8220.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2025,49470.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2026,48160.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2027,47170.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2028,46830.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2029,46270.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2030,46140.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2031,46180.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2032,46590.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2033,46670.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2034,46990.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2035,47420.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2036,48060.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2037,48500.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2038,49110.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2039,49770.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2040,50510.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2041,51060.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2042,51740.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2043,52520.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2044,53420.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2045,54100.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2046,54960.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2047,55790.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2048,56730.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2049,57440.0
NYISO_J,NY,nyiso_gold_book_2025_lower_forecast,2050,58280.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2025,19940.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2026,19890.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2027,19700.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2028,19630.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2029,19790.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2030,20090.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2031,20380.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2032,20710.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2033,20930.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2034,21230.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2035,21530.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2036,21910.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2037,22210.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2038,22610.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2039,23040.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2040,23510.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2041,23920.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2042,24390.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2043,24910.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2044,25500.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2045,26010.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2046,26580.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2047,27130.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2048,27720.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2049,28200.0
NYISO_K,NY,nyiso_gold_book_2025_lower_forecast,2050,28720.0
PJM_AECO,,pjm_2025_load_report_forecast,2025,1645.0
PJM_AECO,,pjm_2025_load_report_forecast,2026,1689.0
PJM_AECO,,pjm_2025_load_report_forecast,2027,1730.0
PJM_AECO,,pjm_2025_load_report_forecast,2028,1784.0
PJM_AECO,,pjm_2025_load_report_forecast,2029,1818.0
PJM_AECO,,pjm_2025_load_report_forecast,2030,1861.0
PJM_AECO,,pjm_2025_load_report_forecast,2031,1907.0
PJM_AECO,,pjm_2025_load_report_forecast,2032,1958.0
PJM_AECO,,pjm_2025_load_report_forecast,2033,1995.0
PJM_AECO,,pjm_2025_load_report_forecast,2034,2040.0
PJM_AECO,,pjm_2025_load_report_forecast,2035,2082.0
PJM_AECO,,pjm_2025_load_report_forecast,2036,2133.0
PJM_AECO,,pjm_2025_load_report_forecast,2037,2176.0
PJM_AECO,,pjm_2025_load_report_forecast,2038,2221.0
PJM_AECO,,pjm_2025_load_report_forecast,2039,2271.0
PJM_AECO,,pjm_2025_load_report_forecast,2040,2327.0
PJM_AECO,,pjm_2025_load_report_forecast,2041,2361.0
PJM_AECO,,pjm_2025_load_report_forecast,2042,2412.0
PJM_AECO,,pjm_2025_load_report_forecast,2043,2450.0
PJM_AECO,,pjm_2025_load_report_forecast,2044,2498.0
PJM_AECO,,pjm_2025_load_report_forecast,2045,2536.0
PJM_AECO,,pjm_2025_load_report_forecast,2046,2580.0006916785323
PJM_AECO,,pjm_2025_load_report_forecast,2047,2624.7648142987796
PJM_AECO,,pjm_2025_load_report_forecast,2048,2670.3056137162166
PJM_AECO,,pjm_2025_load_report_forecast,2049,2716.6365656076127
PJM_AECO,,pjm_2025_load_report_forecast,2050,2763.77137945853
PJM_AEP,,pjm_2025_load_report_forecast,2025,22727.0
PJM_AEP,,pjm_2025_load_report_forecast,2026,24776.0
PJM_AEP,,pjm_2025_load_report_forecast,2027,26455.0
PJM_AEP,,pjm_2025_load_report_forecast,2028,27720.0
PJM_AEP,,pjm_2025_load_report_forecast,2029,28688.0
PJM_AEP,,pjm_2025_load_report_forecast,2030,30745.0
PJM_AEP,,pjm_2025_load_report_forecast,2031,34298.0
PJM_AEP,,pjm_2025_load_report_forecast,2032,38424.0
PJM_AEP,,pjm_2025_load_report_forecast,2033,40214.0
PJM_AEP,,pjm_2025_load_report_forecast,2034,40287.0
PJM_AEP,,pjm_2025_load_report_forecast,2035,40379.0
PJM_AEP,,pjm_2025_load_report_forecast,2036,40488.0
PJM_AEP,,pjm_2025_load_report_forecast,2037,40557.0
PJM_AEP,,pjm_2025_load_report_forecast,2038,40647.0
PJM_AEP,,pjm_2025_load_report_forecast,2039,40773.0
PJM_AEP,,pjm_2025_load_report_forecast,2040,40938.0
PJM_AEP,,pjm_2025_load_report_forecast,2041,41014.0
PJM_AEP,,pjm_2025_load_report_forecast,2042,41154.0
PJM_AEP,,pjm_2025_load_report_forecast,2043,41265.0
PJM_AEP,,pjm_2025_load_report_forecast,2044,41410.0
PJM_AEP,,pjm_2025_load_report_forecast,2045,41539.0
PJM_AEP,,pjm_2025_load_report_forecast,2046,41660.25465693429
PJM_AEP,,pjm_2025_load_report_forecast,2047,41781.8632629725
PJM_AEP,,pjm_2025_load_report_forecast,2048,41903.826851311824
PJM_AEP,,pjm_2025_load_report_forecast,2049,42026.14645816537
PJM_AEP,,pjm_2025_load_report_forecast,2050,42148.82312277104
PJM_APS,,pjm_2025_load_report_forecast,2025,9074.0
PJM_APS,,pjm_2025_load_report_forecast,2026,9206.0
PJM_APS,,pjm_2025_load_report_forecast,2027,9478.0
PJM_APS,,pjm_2025_load_report_forecast,2028,9805.0
PJM_APS,,pjm_2025_load_report_forecast,2029,10088.0
PJM_APS,,pjm_2025_load_report_forecast,2030,10418.0
PJM_APS,,pjm_2025_load_report_forecast,2031,10698.0
PJM_APS,,pjm_2025_load_report_forecast,2032,11073.0
PJM_APS,,pjm_2025_load_report_forecast,2033,11355.0
PJM_APS,,pjm_2025_load_report_forecast,2034,11573.0
PJM_APS,,pjm_2025_load_report_forecast,2035,11719.0
PJM_APS,,pjm_2025_load_report_forecast,2036,11810.0
PJM_APS,,pjm_2025_load_report_forecast,2037,11826.0
PJM_APS,,pjm_2025_load_report_forecast,2038,11882.0
PJM_APS,,pjm_2025_load_report_forecast,2039,11923.0
PJM_APS,,pjm_2025_load_report_forecast,2040,11988.0
PJM_APS,,pjm_2025_load_report_forecast,2041,11997.0
PJM_APS,,pjm_2025_load_report_forecast,2042,12054.0
PJM_APS,,pjm_2025_load_report_forecast,2043,12101.0
PJM_APS,,pjm_2025_load_report_forecast,2044,12176.0
PJM_APS,,pjm_2025_load_report_forecast,2045,12191.0
PJM_APS,,pjm_2025_load_report_forecast,2046,12232.010653856054
PJM_APS,,pjm_2025_load_report_forecast,2047,12273.159267988516
PJM_APS,,pjm_2025_load_report_forecast,2048,12314.446306497226
PJM_APS,,pjm_2025_load_report_forecast,2049,12355.872235043262
PJM_APS,,pjm_2025_load_report_forecast,2050,12397.437520854186
PJM_ATSI,,pjm_2025_load_report_forecast,2025,10662.0
PJM_ATSI,,pjm_2025_load_report_forecast,2026,10822.0
PJM_ATSI,,pjm_2025_load_report_forecast,2027,11009.0
PJM_ATSI,,pjm_2025_load_report_forecast,2028,11294.0
PJM_ATSI,,pjm_2025_load_report_forecast,2029,11605.0
PJM_ATSI,,pjm_2025_load_report_forecast,2030,12070.0
PJM_ATSI,,pjm_2025_load_report_forecast,2031,12808.0
PJM_ATSI,,pjm_2025_load_report_forecast,2032,13435.0
PJM_ATSI,,pjm_2025_load_report_forecast,2033,13817.0
PJM_ATSI,,pjm_2025_load_report_forecast,2034,14057.0
PJM_ATSI,,pjm_2025_load_report_forecast,2035,14186.0
PJM_ATSI,,pjm_2025_load_report_forecast,2036,14307.0
PJM_ATSI,,pjm_2025_load_report_forecast,2037,14387.0
PJM_ATSI,,pjm_2025_load_report_forecast,2038,14506.0
PJM_ATSI,,pjm_2025_load_report_forecast,2039,14610.0
PJM_ATSI,,pjm_2025_load_report_forecast,2040,14722.0
PJM_ATSI,,pjm_2025_load_report_forecast,2041,14785.0
PJM_ATSI,,pjm_2025_load_report_forecast,2042,14885.0
PJM_ATSI,,pjm_2025_load_report_forecast,2043,14987.0
PJM_ATSI,,pjm_2025_load_report_forecast,2044,15097.0
PJM_ATSI,,pjm_2025_load_report_forecast,2045,15170.0
PJM_ATSI,,pjm_2025_load_report_forecast,2046,15261.222854904361
PJM_ATSI,,pjm_2025_load_report_forecast,2047,15352.994266780173
PJM_ATSI,,pjm_2025_load_report_forecast,2048,15445.317534304628
PJM_ATSI,,pjm_2025_load_report_forecast,2049,15538.195975991091
PJM_ATSI,,pjm_2025_load_report_forecast,2050,15631.632930308386
PJM_BGE,,pjm_2025_load_report_forecast,2025,5897.0
PJM_BGE,,pjm_2025_load_report_forecast,2026,5928.0
PJM_BGE,,pjm_2025_load_report_forecast,2027,5960.0
PJM_BGE,,pjm_2025_load_report_forecast,2028,6016.0
PJM_BGE,,pjm_2025_load_report_forecast,2029,6060.0
PJM_BGE,,pjm_2025_load_report_forecast,2030,6124.0
PJM_BGE,,pjm_2025_load_report_forecast,2031,6199.0
PJM_BGE,,pjm_2025_load_report_forecast,2032,6283.0
PJM_BGE,,pjm_2025_load_report_forecast,2033,6360.0
PJM_BGE,,pjm_2025_load_report_forecast,2034,6415.0
PJM_BGE,,pjm_2025_load_report_forecast,2035,6508.0
PJM_BGE,,pjm_2025_load_report_forecast,2036,6597.0
PJM_BGE,,pjm_2025_load_report_forecast,2037,6674.0
PJM_BGE,,pjm_2025_load_report_forecast,2038,6726.0
PJM_BGE,,pjm_2025_load_report_forecast,2039,6772.0
PJM_BGE,,pjm_2025_load_report_forecast,2040,6808.0
PJM_BGE,,pjm_2025_load_report_forecast,2041,6848.0
PJM_BGE,,pjm_2025_load_report_forecast,2042,6903.0
PJM_BGE,,pjm_2025_load_report_forecast,2043,6940.0
PJM_BGE,,pjm_2025_load_report_forecast,2044,7005.0
PJM_BGE,,pjm_2025_load_report_forecast,2045,7034.0
PJM_BGE,,pjm_2025_load_report_forecast,2046,7080.092429311652
PJM_BGE,,pjm_2025_load_report_forecast,2047,7126.486893317625
PJM_BGE,,pjm_2025_load_report_forecast,2048,7173.185371192328
PJM_BGE,,pjm_2025_load_report_forecast,2049,7220.189855079314
PJM_BGE,,pjm_2025_load_report_forecast,2050,7267.502350176264
PJM_COMED,,pjm_2025_load_report_forecast,2025,14875.0
PJM_COMED,,pjm_2025_load_report_forecast,2026,15065.0
PJM_COMED,,pjm_2025_load_report_forecast,2027,15557.0
PJM_COMED,,pjm_2025_load_report_forecast,2028,16036.0
PJM_COMED,,pjm_2025_load_report_forecast,2029,16542.0
PJM_COMED,,pjm_2025_load_report_forecast,2030,17072.0
PJM_COMED,,pjm_2025_load_report_forecast,2031,17684.0
PJM_COMED,,pjm_2025_load_report_forecast,2032,18363.0
PJM_COMED,,pjm_2025_load_report_forecast,2033,18931.0
PJM_COMED,,pjm_2025_load_report_forecast,2034,19439.0
PJM_COMED,,pjm_2025_load_report_forecast,2035,19876.0
PJM_COMED,,pjm_2025_load_report_forecast,2036,20168.0
PJM_COMED,,pjm_2025_load_report_forecast,2037,20348.0
PJM_COMED,,pjm_2025_load_report_forecast,2038,20482.0
PJM_COMED,,pjm_2025_load_report_forecast,2039,20591.0
PJM_COMED,,pjm_2025_load_report_forecast,2040,20724.0
PJM_COMED,,pjm_2025_load_report_forecast,2041,20771.0
PJM_COMED,,pjm_2025_load_report_forecast,2042,20883.0
PJM_COMED,,pjm_2025_load_report_forecast,2043,20954.0
PJM_COMED,,pjm_2025_load_report_forecast,2044,21093.0
PJM_COMED,,pjm_2025_load_report_forecast,2045,21160.0
PJM_COMED,,pjm_2025_load_report_forecast,2046,21248.294612013047
PJM_COMED,,pjm_2025_load_report_forecast,2047,21336.957652122055
PJM_COMED,,pjm_2025_load_report_forecast,2048,21425.990657671817
PJM_COMED,,pjm_2025_load_report_forecast,2049,21515.39517242202
PJM_COMED,,pjm_2025_load_report_forecast,2050,21605.172746574026
PJM_DEOK,,pjm_2025_load_report_forecast,2025,4563.0
PJM_DEOK,,pjm_2025_load_report_forecast,2026,4576.0
PJM_DEOK,,pjm_2025_load_report_forecast,2027,4589.0
PJM_DEOK,,pjm_2025_load_report_forecast,2028,4645.0
PJM_DEOK,,pjm_2025_load_report_forecast,2029,4736.0
PJM_DEOK,,pjm_2025_load_report_forecast,2030,4851.0
PJM_DEOK,,pjm_2025_load_report_forecast,2031,4894.0
PJM_DEOK,,pjm_2025_load_report_forecast,2032,4922.0
PJM_DEOK,,pjm_2025_load_report_forecast,2033,4953.0
PJM_DEOK,,pjm_2025_load_report_forecast,2034,4957.0
PJM_DEOK,,pjm_2025_load_report_forecast,2035,4976.0
PJM_DEOK,,pjm_2025_load_report_forecast,2036,5019.0
PJM_DEOK,,pjm_2025_load_report_forecast,2037,5043.0
PJM_DEOK,,pjm_2025_load_report_forecast,2038,5081.0
PJM_DEOK,,pjm_2025_load_report_forecast,2039,5119.0
PJM_DEOK,,pjm_2025_load_report_forecast,2040,5168.0
PJM_DEOK,,pjm_2025_load_report_forecast,2041,5173.0
PJM_DEOK,,pjm_2025_load_report_forecast,2042,5220.0
PJM_DEOK,,pjm_2025_load_report_forecast,2043,5248.0
PJM_DEOK,,pjm_2025_load_report_forecast,2044,5325.0
PJM_DEOK,,pjm_2025_load_report_forecast,2045,5337.0
PJM_DEOK,,pjm_2025_load_report_forecast,2046,5371.457481531738
PJM_DEOK,,pjm_2025_load_report_forecast,2047,5406.137432247196
PJM_DEOK,,pjm_2025_load_report_forecast,2048,5441.041288482852
PJM_DEOK,,pjm_2025_load_report_forecast,2049,5476.170495848662
PJM_DEOK,,pjm_2025_load_report_forecast,2050,5511.526509287926
PJM_DOM,,pjm_2025_load_report_forecast,2025,23127.0
PJM_DOM,,pjm_2025_load_report_forecast,2026,24340.0
PJM_DOM,,pjm_2025_load_report_forecast,2027,26032.0
PJM_DOM,,pjm_2025_load_report_forecast,2028,28050.0
PJM_DOM,,pjm_2025_load_report_forecast,2029,30117.0
PJM_DOM,,pjm_2025_load_report_forecast,2030,32212.0
PJM_DOM,,pjm_2025_load_report_forecast,2031,34407.0
PJM_DOM,,pjm_2025_load_report_forecast,2032,36735.0
PJM_DOM,,pjm_2025_load_report_forecast,2033,38588.0
PJM_DOM,,pjm_2025_load_report_forecast,2034,40125.0
PJM_DOM,,pjm_2025_load_report_forecast,2035,41480.0
PJM_DOM,,pjm_2025_load_report_forecast,2036,42743.0
PJM_DOM,,pjm_2025_load_report_forecast,2037,43817.0
PJM_DOM,,pjm_2025_load_report_forecast,2038,44783.0
PJM_DOM,,pjm_2025_load_report_forecast,2039,45635.0
PJM_DOM,,pjm_2025_load_report_forecast,2040,46332.0
PJM_DOM,,pjm_2025_load_report_forecast,2041,47060.0
PJM_DOM,,pjm_2025_load_report_forecast,2042,47770.0
PJM_DOM,,pjm_2025_load_report_forecast,2043,48459.0
PJM_DOM,,pjm_2025_load_report_forecast,2044,49176.0
PJM_DOM,,pjm_2025_load_report_forecast,2045,49806.0
PJM_DOM,,pjm_2025_load_report_forecast,2046,50531.453148653236
PJM_DOM,,pjm_2025_load_report_forecast,2047,51267.47294130299
PJM_DOM,,pjm_2025_load_report_forecast,2048,52014.21328722041
PJM_DOM,,pjm_2025_load_report_forecast,2049,52771.83033745401
PJM_DOM,,pjm_2025_load_report_forecast,2050,53540.48251748253
PJM_DPL,,pjm_2025_load_report_forecast,2025,3731.0
PJM_DPL,,pjm_2025_load_report_forecast,2026,3760.0
PJM_DPL,,pjm_2025_load_report_forecast,2027,3789.0
PJM_DPL,,pjm_2025_load_report_forecast,2028,3823.0
PJM_DPL,,pjm_2025_load_report_forecast,2029,3831.0
PJM_DPL,,pjm_2025_load_report_forecast,2030,3848.0
PJM_DPL,,pjm_2025_load_report_forecast,2031,3869.0
PJM_DPL,,pjm_2025_load_report_forecast,2032,3899.0
PJM_DPL,,pjm_2025_load_report_forecast,2033,3916.0
PJM_DPL,,pjm_2025_load_report_forecast,2034,3932.0
PJM_DPL,,pjm_2025_load_report_forecast,2035,3956.0
PJM_DPL,,pjm_2025_load_report_forecast,2036,3979.0
PJM_DPL,,pjm_2025_load_report_forecast,2037,4007.0
PJM_DPL,,pjm_2025_load_report_forecast,2038,4038.0
PJM_DPL,,pjm_2025_load_report_forecast,2039,4066.0
PJM_DPL,,pjm_2025_load_report_forecast,2040,4086.0
PJM_DPL,,pjm_2025_load_report_forecast,2041,4098.0
PJM_DPL,,pjm_2025_load_report_forecast,2042,4127.0
PJM_DPL,,pjm_2025_load_report_forecast,2043,4157.0
PJM_DPL,,pjm_2025_load_report_forecast,2044,4197.0
PJM_DPL,,pjm_2025_load_report_forecast,2045,4214.0
PJM_DPL,,pjm_2025_load_report_forecast,2046,4240.077210829284
PJM_DPL,,pjm_2025_load_report_forecast,2047,4266.315793496403
PJM_DPL,,pjm_2025_load_report_forecast,2048,4292.716746607773
PJM_DPL,,pjm_2025_load_report_forecast,2049,4319.281074949417
PJM_DPL,,pjm_2025_load_report_forecast,2050,4346.009789525211
PJM_JCPL,,pjm_2025_load_report_forecast,2025,3995.0
PJM_JCPL,,pjm_2025_load_report_forecast,2026,4186.0
PJM_JCPL,,pjm_2025_load_report_forecast,2027,4379.0
PJM_JCPL,,pjm_2025_load_report_forecast,2028,4582.0
PJM_JCPL,,pjm_2025_load_report_forecast,2029,4763.0
PJM_JCPL,,pjm_2025_load_report_forecast,2030,4952.0
