
Year,Region_ID,Scenario,Peak_Demand_MW
2032,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1845.0
2033,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1923.0
2034,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,2034.0
2035,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,2163.0
2036,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,2300.0
2037,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,2442.0
2038,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,2592.0
2039,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,2750.0
2040,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,2905.0
2041,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3054.0
2042,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3193.0
2043,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3321.0
2044,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3438.0
2045,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3545.0
2046,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3642.0
2047,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3729.0
2048,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3802.0
2049,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3858.0
2050,NYISO_G,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3897.0
2025,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,519.0
2026,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,519.0
2027,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,523.0
2028,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,533.0
2029,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,543.0
2030,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,548.0
2031,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,553.0
2032,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,554.0
2033,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,564.0
2034,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,588.0
2035,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,617.0
2036,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,642.0
2037,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,671.0
2038,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,703.0
2039,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,736.0
2040,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,769.0
2041,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,797.0
2042,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,827.0
2043,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,855.0
2044,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,881.0
2045,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,903.0
2046,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,921.0
2047,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,936.0
2048,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,950.0
2049,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,960.0
2050,NYISO_H,NYISO 2024 Gold Book Baseline Summer Non-Coincident,967.0
2025,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,886.0
2026,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,895.0
2027,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,906.0
2028,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,924.0
2029,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,943.0
2030,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,966.0
2031,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,984.0
2032,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1009.0
2033,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1038.0
2034,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1084.0
2035,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1137.0
2036,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1195.0
2037,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1255.0
2038,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1317.0
2039,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1382.0
2040,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1447.0
2041,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1510.0
2042,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1571.0
2043,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1626.0
2044,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1674.0
2045,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1717.0
2046,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1754.0
2047,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1786.0
2048,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1814.0
2049,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1834.0
2050,NYISO_I,NYISO 2024 Gold Book Baseline Summer Non-Coincident,1847.0
2025,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,7420.0
2026,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,7480.0
2027,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,7560.0
2028,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,7630.0
2029,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,7730.0
2030,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,7840.0
2031,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,7980.0
2032,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,8300.0
2033,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,8620.0
2034,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,8810.0
2035,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,9330.0
2036,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,9760.0
2037,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,10150.0
2038,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,10620.0
2039,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,11050.0
2040,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,11610.0
2041,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,12090.0
2042,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,12620.0
2043,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,12980.0
2044,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,13310.0
2045,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,13570.0
2046,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,13850.0
2047,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,14100.0
2048,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,14280.0
2049,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,14410.0
2050,NYISO_J,NYISO 2024 Gold Book Baseline Summer Non-Coincident,14490.0
2025,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3284.0
2026,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3312.0
2027,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3347.0
2028,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3410.0
2029,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3479.0
2030,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3567.0
2031,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3654.0
2032,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3765.0
2033,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,3896.0
2034,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,4074.0
2035,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,4283.0
2036,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,4511.0
2037,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,4748.0
2038,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,4993.0
2039,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,5251.0
2040,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,5506.0
2041,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,5761.0
2042,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,5995.0
2043,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,6206.0
2044,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,6387.0
2045,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,6549.0
2046,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,6695.0
2047,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,6820.0
2048,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,6924.0
2049,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,6997.0
2050,NYISO_K,NYISO 2024 Gold Book Baseline Summer Non-Coincident,7046.0
2025,ONTARIO,Maine per-capita proxy for Canadian demand,2233.0
2026,ONTARIO,Maine per-capita proxy for Canadian demand,2241.0
2027,ONTARIO,Maine per-capita proxy for Canadian demand,2307.0
2028,ONTARIO,Maine per-capita proxy for Canadian demand,2412.0
2029,ONTARIO,Maine per-capita proxy for Canadian demand,2559.0
2030,ONTARIO,Maine per-capita proxy for Canadian demand,2725.0
2031,ONTARIO,Maine per-capita proxy for Canadian demand,2916.0
2032,ONTARIO,Maine per-capita proxy for Canadian demand,3131.0
2033,ONTARIO,Maine per-capita proxy for Canadian demand,3368.0
2034,ONTARIO,Maine per-capita proxy for Canadian demand,3622.0
2035,ONTARIO,Maine per-capita proxy for Canadian demand,3885.0
2036,ONTARIO,Maine per-capita proxy for Canadian demand,4150.0
2037,ONTARIO,Maine per-capita proxy for Canadian demand,4413.0
2038,ONTARIO,Maine per-capita proxy for Canadian demand,4674.0
2039,ONTARIO,Maine per-capita proxy for Canadian demand,4930.0
2040,ONTARIO,Maine per-capita proxy for Canadian demand,5162.0
2041,ONTARIO,Maine per-capita proxy for Canadian demand,5361.0
2042,ONTARIO,Maine per-capita proxy for Canadian demand,5530.0
2043,ONTARIO,Maine per-capita proxy for Canadian demand,5672.0
2044,ONTARIO,Maine per-capita proxy for Canadian demand,5791.0
2045,ONTARIO,Maine per-capita proxy for Canadian demand,5890.0
2046,ONTARIO,Maine per-capita proxy for Canadian demand,6047.484357767575
2047,ONTARIO,Maine per-capita proxy for Canadian demand,6209.179466458998
2048,ONTARIO,Maine per-capita proxy for Canadian demand,6375.1979113722255
2049,ONTARIO,Maine per-capita proxy for Canadian demand,6545.655288063845
2050,ONTARIO,Maine per-capita proxy for Canadian demand,6720.670282836114
2025,PJM_AECO,PJM 2025 Load Forecast Table B5 (max monthly peaks),2584.0
2026,PJM_AECO,PJM 2025 Load Forecast Table B5 (max monthly peaks),2579.0
2027,PJM_AECO,PJM 2025 Load Forecast Table B5 (max monthly peaks),2575.0
2028,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2570.0
2029,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2570.0
2030,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2569.0
2031,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2572.0
2032,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2577.0
2033,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2588.0
2034,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2601.0
2035,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2619.0
2036,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2636.0
2037,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2660.0
2038,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2682.0
2039,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2703.0
2040,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2720.0
2041,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2737.0
2042,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2753.0
2043,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2768.0
2044,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2785.0
2045,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load,2803.0
2046,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),2819.9014867341307
2047,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),2836.904885795705
2048,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),2854.0108116941237
2049,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),2871.219882644146
2050,PJM_AECO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),2888.5327205882345
2025,PJM_AEP,PJM 2025 Load Forecast Table B5 (max monthly peaks),23592.0
2026,PJM_AEP,PJM 2025 Load Forecast Table B5 (max monthly peaks),25788.0
2027,PJM_AEP,PJM 2025 Load Forecast Table B5 (max monthly peaks),26947.0
2028,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,27979.0
2029,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,29096.0
2030,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,32136.0
2031,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,36068.0
2032,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,39897.0
2033,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,40037.0
2034,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,40106.0
2035,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,40190.0
2036,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,40310.0
2037,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,40451.0
2038,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,40565.0
2039,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,40686.0
2040,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,40812.0
2041,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,40935.0
2042,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,41062.0
2043,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,41196.0
2044,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,41301.0
2045,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load,41446.0
2046,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),41573.97701384336
2047,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),41702.34919528003
2048,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),41831.11776450903
2049,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),41960.28394549711
2050,PJM_AEP,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),42089.84896599039
2025,PJM_APS,PJM 2025 Load Forecast Table B5 (max monthly peaks),9074.0
2026,PJM_APS,PJM 2025 Load Forecast Table B5 (max monthly peaks),9206.0
2027,PJM_APS,PJM 2025 Load Forecast Table B5 (max monthly peaks),9478.0
2028,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,9394.0
2029,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,9756.0
2030,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,9980.0
2031,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,10307.0
2032,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,10614.0
2033,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,10855.0
2034,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,11059.0
2035,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,11151.0
2036,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,11242.0
2037,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,11262.0
2038,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,11304.0
2039,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,11347.0
2040,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,11399.0
2041,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,11452.0
2042,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,11515.0
2043,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,11559.0
2044,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,11598.0
2045,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load,11642.0
2046,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),11691.218122703429
2047,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),11740.644321648262
2048,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),11790.279476504831
2049,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),11840.124470662391
2050,PJM_APS,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),11890.180191244846
2025,PJM_ATSI,PJM 2025 Load Forecast Table B5 (max monthly peaks),12847.0
2026,PJM_ATSI,PJM 2025 Load Forecast Table B5 (max monthly peaks),12961.0
2027,PJM_ATSI,PJM 2025 Load Forecast Table B5 (max monthly peaks),13154.0
2028,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,13381.0
2029,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,13789.0
2030,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,14460.0
2031,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,15086.0
2032,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,15574.0
2033,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,15860.0
2034,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,16001.0
2035,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,16112.0
2036,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,16227.0
2037,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,16358.0
2038,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,16455.0
2039,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,16570.0
2040,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,16669.0
2041,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,16797.0
2042,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,16921.0
2043,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,17042.0
2044,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,17126.0
2045,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load,17231.0
2046,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),17345.653620121157
2047,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),17461.070135756614
2048,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),17577.25462314875
2049,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),17694.21219231684
2050,PJM_ATSI,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),17811.94798728179
2025,PJM_BGE,PJM 2025 Load Forecast Table B5 (max monthly peaks),6544.0
2026,PJM_BGE,PJM 2025 Load Forecast Table B5 (max monthly peaks),6547.0
2027,PJM_BGE,PJM 2025 Load Forecast Table B5 (max monthly peaks),6565.0
2028,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,6584.0
2029,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,6639.0
2030,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,6671.0
2031,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,6717.0
2032,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,6776.0
2033,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,6852.0
2034,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,6916.0
2035,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,6993.0
2036,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,7071.0
2037,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,7122.0
2038,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,7172.0
2039,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,7224.0
2040,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,7268.0
2041,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,7314.0
2042,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,7356.0
2043,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,7400.0
2044,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,7437.0
2045,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load,7476.0
2046,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),7518.308937982239
2047,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),7560.857315000484
2048,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),7603.6464861124305
2049,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),7646.677814044451
2050,PJM_BGE,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),7689.952669235005
2025,PJM_COMED,PJM 2025 Load Forecast Table B5 (max monthly peaks),20565.0
2026,PJM_COMED,PJM 2025 Load Forecast Table B5 (max monthly peaks),20793.0
2027,PJM_COMED,PJM 2025 Load Forecast Table B5 (max monthly peaks),20984.0
2028,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,21237.0
2029,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,21620.0
2030,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,22077.0
2031,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,22544.0
2032,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,23021.0
2033,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,23489.0
2034,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,23852.0
2035,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,24069.0
2036,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,24238.0
2037,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,24396.0
2038,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,24417.0
2039,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,24453.0
2040,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,24460.0
2041,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,24495.0
2042,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,24547.0
2043,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,24597.0
2044,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,24601.0
2045,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load,24595.0
2046,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),24622.089280014865
2047,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),24649.208396544946
2048,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),24676.3573824526
2049,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),24703.536270636378
2050,PJM_COMED,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),24730.745094031077
2025,PJM_DAYTON,PJM 2025 Load Forecast Table B5 (max monthly peaks),3348.0
2026,PJM_DAYTON,PJM 2025 Load Forecast Table B5 (max monthly peaks),3341.0
2027,PJM_DAYTON,PJM 2025 Load Forecast Table B5 (max monthly peaks),3638.0
2028,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3687.0
2029,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3691.0
2030,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3691.0
2031,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3697.0
2032,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3712.0
2033,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3722.0
2034,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3739.0
2035,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3757.0
2036,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3778.0
2037,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3801.0
2038,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3824.0
2039,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3849.0
2040,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3870.0
2041,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3884.0
2042,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3905.0
2043,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3929.0
2044,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3950.0
2045,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load,3973.0
